parent_commit_file_hash; current_commit_file_hash; message; author; date;
13c262b3e5f3a112915283eb6e198c40e8d06a21;07b1633598a71fc1cf1b8d46e74b9a3b0af48a94;fixed assertion on null document on xml file change;Maxim Mossienko;Wed Jun 15 00:43:15 2005 +0400;
63d740d84595314a0b1249b4cee647f17327d42f;363ad08d6771a024f45ce96b02dfa4641634abf9;NPE fixed;Maxim Mossienko;Tue Jun 14 22:02:23 2005 +0400;
28af6264c60e93ee47bdf43065acd15848adcc36;13c262b3e5f3a112915283eb6e198c40e8d06a21;fixed issue with wrong jsp xml view generation for single tags;Maxim Mossienko;Tue Jun 14 21:51:52 2005 +0400;
cb1eee5036fc1eeffda3bf3b6943f03dd64cfc9f;63d740d84595314a0b1249b4cee647f17327d42f;fixed issue with wrong jsp xml view generation for single tags;Maxim Mossienko;Tue Jun 14 21:51:52 2005 +0400;
efccee1501a4037ea68af8d78ee1c2e8f1e55720;cb1eee5036fc1eeffda3bf3b6943f03dd64cfc9f;extracted var;Maxim Mossienko;Tue Jun 14 21:28:46 2005 +0400;
e0983649ce7f0f28cf42593b0666601412475e7a;bc3c08844aa988d218c2d6c947346449dc7e9e45;Description updated.;Ann Oreshnikova;Tue Jun 14 21:07:21 2005 +0400;
a15c66afbd6e3c42b66e960ec25dad40a7e7b0b1;28af6264c60e93ee47bdf43065acd15848adcc36;IDEADEV-1409;Maxim Shafirov;Tue Jun 14 20:25:40 2005 +0400;
1122341392c4e0bf29956b58cd8245df9fcfb8ca;a15c66afbd6e3c42b66e960ec25dad40a7e7b0b1;(no message);Alexey Kudravtsev;Tue Jun 14 20:13:58 2005 +0400;
73a350847195e637d50d040ea05c8b1729d117cd;efccee1501a4037ea68af8d78ee1c2e8f1e55720;Description fixed.;Ann Oreshnikova;Tue Jun 14 20:13:10 2005 +0400;
a0023aed34a1a796c10e3df28c41cd51e0df443e;73a350847195e637d50d040ea05c8b1729d117cd;Description fixed.;Ann Oreshnikova;Tue Jun 14 19:52:05 2005 +0400;
88aee91b5dacab586cfbf05557ffc466c10d4182;a0023aed34a1a796c10e3df28c41cd51e0df443e;timebomb;no_reply@jetbrains.com;Tue Jun 14 19:49:24 2005 +0400;
03f2a1504444d661f08689f245e8d34aa042b81e;1122341392c4e0bf29956b58cd8245df9fcfb8ca;scr 48941;Alexey Kudravtsev;Tue Jun 14 19:49:15 2005 +0400;
9ed25c1180fb965a9b6c491a290eaaeed7d8c430;e0983649ce7f0f28cf42593b0666601412475e7a;Description fixed.;Ann Oreshnikova;Tue Jun 14 19:28:05 2005 +0400;
994341b5cb9ac8d7e44b262347cf4bec389a57fb;9ed25c1180fb965a9b6c491a290eaaeed7d8c430;Description fixed.;Ann Oreshnikova;Tue Jun 14 19:25:35 2005 +0400;
19a99353f0ad9ba48f5ca2771e59d25f11081a4e;03f2a1504444d661f08689f245e8d34aa042b81e;scr 48968;Alexey Kudravtsev;Tue Jun 14 19:24:44 2005 +0400;
b6e02a9f896754113459d49933ca4c188fc6843a;994341b5cb9ac8d7e44b262347cf4bec389a57fb;Description fixed.;Ann Oreshnikova;Tue Jun 14 19:18:58 2005 +0400;
8854deacf45ef961db58c735748e9a63919dac32;88aee91b5dacab586cfbf05557ffc466c10d4182;Description fixed.;Ann Oreshnikova;Tue Jun 14 19:18:09 2005 +0400;
67f3efc061447794c198e518c8e6dd382bf4edc7;014dc0e26b570cd17e9a4d318b2a7529458a9c87;Description fixed.;Ann Oreshnikova;Tue Jun 14 19:17:14 2005 +0400;
019873c80835bbeb6d11f70ade847334939b3c7c;67f3efc061447794c198e518c8e6dd382bf4edc7;Description fixed.;Ann Oreshnikova;Tue Jun 14 19:16:29 2005 +0400;
8e69eba153808cdd7735fd5ae24f5e87a111fd22;19a99353f0ad9ba48f5ca2771e59d25f11081a4e;Description fixed.;Ann Oreshnikova;Tue Jun 14 19:14:01 2005 +0400;
55352df71afd0c1225fdda7fcdfba5c758e47af3;8854deacf45ef961db58c735748e9a63919dac32;some new tests;Leonid Eremin;Tue Jun 14 19:02:56 2005 +0400;
52b6158616486b09b9a3b5e9d62f47c888da3fa2;55352df71afd0c1225fdda7fcdfba5c758e47af3;some new tests;Leonid Eremin;Tue Jun 14 19:02:35 2005 +0400;
c17ea5fd7fb4c959b762966c929ac86e06044acf;8e69eba153808cdd7735fd5ae24f5e87a111fd22;(no message);Eugene Vigdorchik;Tue Jun 14 18:53:02 2005 +0400;
19ad7395cd8eb06bd8b16e6d820213d758ccc8fe;c17ea5fd7fb4c959b762966c929ac86e06044acf;(no message);Anna Kozlova;Tue Jun 14 18:52:40 2005 +0400;
34ce6d4e7363dbab4d657ffd5b8f1c097d9f867c;19ad7395cd8eb06bd8b16e6d820213d758ccc8fe;getClasses must not return JSP classes;no_reply@jetbrains.com;Tue Jun 14 18:46:13 2005 +0400;
d1db00013ddc145fe8f01228e9d7ce5cc585dced;52b6158616486b09b9a3b5e9d62f47c888da3fa2;Description fixed.;Ann Oreshnikova;Tue Jun 14 18:44:24 2005 +0400;
390c9b70bb9263eb8204227bc0d47a53a6574b2f;34ce6d4e7363dbab4d657ffd5b8f1c097d9f867c;favorites locations;Anna Kozlova;Tue Jun 14 18:43:26 2005 +0400;
50fcb26ca9afd9ee5f908228d419948093b7008e;019873c80835bbeb6d11f70ade847334939b3c7c;Description fixed.;Ann Oreshnikova;Tue Jun 14 18:43:23 2005 +0400;
75945f2e573f4e2741d9651c814a4762e9612960;50fcb26ca9afd9ee5f908228d419948093b7008e;Description fixed.;Ann Oreshnikova;Tue Jun 14 18:40:51 2005 +0400;
5f87a3df44305944a38618a4a1f987901090f6af;390c9b70bb9263eb8204227bc0d47a53a6574b2f;added quickfix to GUI form to change type of the bound field if they do not correspond;Eugene Zhuravlev;Tue Jun 14 18:21:44 2005 +0400;
5ee47b0e2b7b518474087287f2e5f65e14dd6ab1;5f87a3df44305944a38618a4a1f987901090f6af;Description fixed.;Ann Oreshnikova;Tue Jun 14 17:21:58 2005 +0400;
792a1a3764c9f3f90ee1d5d5bf17b89ea073989c;5ee47b0e2b7b518474087287f2e5f65e14dd6ab1;deadlock fixed;no_reply@jetbrains.com;Tue Jun 14 17:13:49 2005 +0400;
dc62c4eb3e9397f387fd889203735714557ddf85;d1db00013ddc145fe8f01228e9d7ce5cc585dced;some new tests;Leonid Eremin;Tue Jun 14 17:13:48 2005 +0400;
e09bb788044a93c4177ee0deb644d39fad887278;dc62c4eb3e9397f387fd889203735714557ddf85;some new tests;Leonid Eremin;Tue Jun 14 17:13:41 2005 +0400;
a2a887b03fa2913d9463ef7adf8bdd43bf6d11b5;e09bb788044a93c4177ee0deb644d39fad887278;some new tests;Leonid Eremin;Tue Jun 14 17:13:28 2005 +0400;
399211766e93bcf9639412e51cee67053ed2150a;792a1a3764c9f3f90ee1d5d5bf17b89ea073989c;(no message);Eugene Vigdorchik;Tue Jun 14 17:12:35 2005 +0400;
5292bbb9063d05aa769c32cfc2ea391220fde6db;a2a887b03fa2913d9463ef7adf8bdd43bf6d11b5;(no message);Eugene Vigdorchik;Tue Jun 14 17:12:35 2005 +0400;
cc7588b15b3ed14ce153d48519577b5193012a5f;b6e02a9f896754113459d49933ca4c188fc6843a;Description fixed.;Ann Oreshnikova;Tue Jun 14 17:02:56 2005 +0400;
63782fb73545d53b2694195d1445be56d252e9f0;399211766e93bcf9639412e51cee67053ed2150a;Cleanups + annotations;Maxim Shafirov;Tue Jun 14 16:57:15 2005 +0400;
218d2424e4769e23490cd7bc93bad92af5cf0cef;63782fb73545d53b2694195d1445be56d252e9f0;NPE fixed;Olesya Smirnova;Tue Jun 14 16:40:12 2005 +0400;
931b266d2b013fa7764a347bee663db56fcd1f44;5292bbb9063d05aa769c32cfc2ea391220fde6db;Description fixed.;Ann Oreshnikova;Tue Jun 14 16:34:50 2005 +0400;
447ee1de34be3925e293a1b9292e5a2a92f1c6a3;75945f2e573f4e2741d9651c814a4762e9612960;Deadlock fixed;Olesya Smirnova;Tue Jun 14 16:33:10 2005 +0400;
c86fbdac6ec79542ed90bce3a81b887951a42a0a;218d2424e4769e23490cd7bc93bad92af5cf0cef;build jar;Alexey Kudravtsev;Tue Jun 14 16:32:12 2005 +0400;
b36ade25aa3daf86ff84ed1de827df708e866f64;931b266d2b013fa7764a347bee663db56fcd1f44;Tests updated;no_reply@jetbrains.com;Tue Jun 14 15:19:49 2005 +0400;
86e0ce3a3630911c581cdb1d5360cff2d90b2802;c86fbdac6ec79542ed90bce3a81b887951a42a0a;(no message);Alexey Kudravtsev;Tue Jun 14 15:17:52 2005 +0400;
734dc98e5676c39d84ae7307ddd2050aeaa1fa2a;b36ade25aa3daf86ff84ed1de827df708e866f64;attribute value parsing in JSP fixed (it can contain JSP expression);no_reply@jetbrains.com;Tue Jun 14 15:13:36 2005 +0400;
107cd53aec5255c83f4bab5f2e84b6d6ff2c0d1b;86e0ce3a3630911c581cdb1d5360cff2d90b2802;attribute value parsing in JSP fixed (it can contain JSP expression);no_reply@jetbrains.com;Tue Jun 14 15:13:36 2005 +0400;
078dfa775d25b65d81cb22668cf9803eed954bb5;734dc98e5676c39d84ae7307ddd2050aeaa1fa2a;CodeeditUtil (do not check white spaces inside ErrorElement);Olesya Smirnova;Tue Jun 14 14:33:28 2005 +0400;
60d647b7a411a6786d92495f9ae2dce6cddef75e;107cd53aec5255c83f4bab5f2e84b6d6ff2c0d1b;CodeeditUtil (do not check white spaces inside ErrorElement);Olesya Smirnova;Tue Jun 14 14:33:28 2005 +0400;
0b413a5a9b0308de4bae06db292e8d768586b595;078dfa775d25b65d81cb22668cf9803eed954bb5;NPE fixed;no_reply@jetbrains.com;Tue Jun 14 14:20:40 2005 +0400;
e338809ee783e723bf496f06f065c4901320aa12;0b413a5a9b0308de4bae06db292e8d768586b595;NPE fixed;no_reply@jetbrains.com;Tue Jun 14 14:18:03 2005 +0400;
31537529f4fd3cf5d18ecf46cf72daa89f918ba7;60d647b7a411a6786d92495f9ae2dce6cddef75e;Stalled PSI element impl. caches problem fixed. Generally lead to repository assertions.;Maxim Shafirov;Tue Jun 14 14:13:13 2005 +0400;
f45baf8eca191e3f5ec5621dd1cc6ebfd928201c;e338809ee783e723bf496f06f065c4901320aa12;Formatter alignments fixed;Olesya Smirnova;Tue Jun 14 14:12:47 2005 +0400;
c5480a7adcc4422075d254fcbe1f494ede0ecd54;31537529f4fd3cf5d18ecf46cf72daa89f918ba7;Formatter alignments fixed;Olesya Smirnova;Tue Jun 14 14:12:47 2005 +0400;
2cd138c388544a8dfd0466e7433f29211ba4975e;c5480a7adcc4422075d254fcbe1f494ede0ecd54;el parsing fixed. tests updated;no_reply@jetbrains.com;Tue Jun 14 13:45:09 2005 +0400;
1bea82efe20e0a73803ccd3db22c2571088aeb38;f45baf8eca191e3f5ec5621dd1cc6ebfd928201c;(no message);Alexey Kudravtsev;Tue Jun 14 12:38:55 2005 +0400;
2e31050e6896064605de53b971522d4257232ff3;2cd138c388544a8dfd0466e7433f29211ba4975e;(no message);Alexey Kudravtsev;Tue Jun 14 12:38:55 2005 +0400;
63cedb1caa0a77d871f77c26a0fe816239dadf8d;1bea82efe20e0a73803ccd3db22c2571088aeb38;el parsing fixed. tests updated;no_reply@jetbrains.com;Tue Jun 14 12:32:29 2005 +0400;
cb60313140cf6be8772fdd61b2e61c8613232a0d;63cedb1caa0a77d871f77c26a0fe816239dadf8d;test fixed;Anna Kozlova;Tue Jun 14 12:32:23 2005 +0400;
fdf727845a5f380fa86e73066362628542e8f733;cb60313140cf6be8772fdd61b2e61c8613232a0d;el xml view generation fixed;no_reply@jetbrains.com;Tue Jun 14 12:24:14 2005 +0400;
c26685c3bf235bb52d1b2a7f10b49690b6bb9770;2e31050e6896064605de53b971522d4257232ff3;http://www.jetbrains.net/jira/browse/IDEADEV-691;Anna Kozlova;Tue Jun 14 12:18:11 2005 +0400;
233116dd80cf9b360702a592971d7691d03dd0ac;fdf727845a5f380fa86e73066362628542e8f733;test fixed;no_reply@jetbrains.com;Tue Jun 14 12:13:31 2005 +0400;
3c4225709f9811789cb951e7547221c3d06536cc;c26685c3bf235bb52d1b2a7f10b49690b6bb9770;build jar;Alexey Kudravtsev;Tue Jun 14 12:04:19 2005 +0400;
3182f9fe849e83f4a9490246f4210d253fce41b9;233116dd80cf9b360702a592971d7691d03dd0ac;build jar;Alexey Kudravtsev;Tue Jun 14 12:04:19 2005 +0400;
b06b28b88b35b2686dd3db69399db96c7e4ada1e;3182f9fe849e83f4a9490246f4210d253fce41b9;test is now irrelevant;no_reply@jetbrains.com;Tue Jun 14 11:58:44 2005 +0400;
d8c4369726f457411f224ee0f71dde1e8cfd108b;b06b28b88b35b2686dd3db69399db96c7e4ada1e;escaped el fixed;no_reply@jetbrains.com;Tue Jun 14 11:37:16 2005 +0400;
02264b4ba7066b22f27c746b470ff5c8fe382e17;3c4225709f9811789cb951e7547221c3d06536cc;additional check on edit default profile;Anna Kozlova;Tue Jun 14 11:33:06 2005 +0400;
1b0958f6453104cdc464ed11809478bea72c72fd;02264b4ba7066b22f27c746b470ff5c8fe382e17;http://www.jetbrains.net/jira/browse/IDEA-1711;Anna Kozlova;Tue Jun 14 11:29:44 2005 +0400;
9f15accb74dca1538dfa8115b1af2e7c11ed860b;447ee1de34be3925e293a1b9292e5a2a92f1c6a3;import from JBuilder;Anna Kozlova;Tue Jun 14 11:27:09 2005 +0400;
f009457b3c67746d095b99ca0a3fc105a6e240a1;d8c4369726f457411f224ee0f71dde1e8cfd108b;import from JBuilder;Anna Kozlova;Tue Jun 14 11:27:08 2005 +0400;
4fcfba75999e393a223c930e00d53eb7754fb451;1b0958f6453104cdc464ed11809478bea72c72fd;import from JBuilder;Anna Kozlova;Tue Jun 14 11:27:08 2005 +0400;
199f8aa1f2f504561da489c28c8741a90cfc47c8;f009457b3c67746d095b99ca0a3fc105a6e240a1;Some formatter changes;Olesya Smirnova;Tue Jun 14 00:53:46 2005 +0400;
515cd1eb0665196c1b13c5a9a2006f473815dcfd;4fcfba75999e393a223c930e00d53eb7754fb451;Some formatter changes;Olesya Smirnova;Tue Jun 14 00:53:46 2005 +0400;
1c837615ac53d33e08e4da86f4c0b90c7630b9a3;199f8aa1f2f504561da489c28c8741a90cfc47c8;http://www.jetbrains.net/jira/browse/IDEADEV-1401 fixed;Olesya Smirnova;Mon Jun 13 19:43:49 2005 +0400;
a94adadd3edcc6f966d95d5ceb7ef731a1b7bce7;515cd1eb0665196c1b13c5a9a2006f473815dcfd;http://www.jetbrains.net/jira/browse/IDEADEV-1401 fixed;Olesya Smirnova;Mon Jun 13 19:43:49 2005 +0400;
de8799d6054cbd313999537c114b0a0b3465294f;a94adadd3edcc6f966d95d5ceb7ef731a1b7bce7;properties lexer regenerated. Fixing failing tests.;Maxim Shafirov;Mon Jun 13 19:02:25 2005 +0400;
9f4758964465096546c0a22eaee6f09b1589d2db;de8799d6054cbd313999537c114b0a0b3465294f;IDEADEV-1403;Maxim Shafirov;Mon Jun 13 18:35:26 2005 +0400;
34e2d2c8f00795202d85e3ab646aabe036cd0895;1c837615ac53d33e08e4da86f4c0b90c7630b9a3;(no message);Eugene Vigdorchik;Mon Jun 13 16:23:17 2005 +0400;
07dc2ee4dd250ac8e4882990023624f431815757;9f4758964465096546c0a22eaee6f09b1589d2db;(no message);Eugene Vigdorchik;Mon Jun 13 16:23:17 2005 +0400;
ae4d077bcefb0f8845dfb63e857d95412ce923e0;07dc2ee4dd250ac8e4882990023624f431815757;(no message);Eugene Vigdorchik;Mon Jun 13 16:18:16 2005 +0400;
94296982d50bc982190250b568bca805423631d3;ae4d077bcefb0f8845dfb63e857d95412ce923e0;(no message);Eugene Vigdorchik;Mon Jun 13 16:17:08 2005 +0400;
11a8d4d547604605d534b235c2599ea594ba17c6;94296982d50bc982190250b568bca805423631d3;IDEADEV-1389. Toggle toolwindow action.;Maxim Shafirov;Mon Jun 13 15:39:54 2005 +0400;
f2dc47e18c67965806d1734275baca51f720b082;11a8d4d547604605d534b235c2599ea594ba17c6;make class static yet another test;Eugene Vigdorchik;Mon Jun 13 15:21:33 2005 +0400;
6f788ebdd5f105f447c4a2cc3d7e4ba68db3eef6;f2dc47e18c67965806d1734275baca51f720b082;make class static;Eugene Vigdorchik;Mon Jun 13 15:14:30 2005 +0400;
5b1de8712c1959ef31d09a3ac60d19b80a6afd38;6f788ebdd5f105f447c4a2cc3d7e4ba68db3eef6;make class static;Eugene Vigdorchik;Mon Jun 13 15:08:07 2005 +0400;
820b08a6a70d55690b37107c44d6a678196b648b;5b1de8712c1959ef31d09a3ac60d19b80a6afd38;make class static simple tests;Eugene Vigdorchik;Mon Jun 13 14:49:37 2005 +0400;
d55320f993748903ddd5fec9f561e7ccad8311a7;34e2d2c8f00795202d85e3ab646aabe036cd0895;make class static;Eugene Vigdorchik;Mon Jun 13 14:35:44 2005 +0400;
c5f20e00c0a669af186196c04da443c249eeabf0;820b08a6a70d55690b37107c44d6a678196b648b;make class static;Eugene Vigdorchik;Mon Jun 13 14:35:44 2005 +0400;
86242051140fcb7137f28e28e792a3f09b8194b7;c5f20e00c0a669af186196c04da443c249eeabf0;http://www.jetbrains.net/jira/browse/IDEADEV-1203 fixed;Olesya Smirnova;Mon Jun 13 00:57:30 2005 +0400;
e0ccc43d0c440294786939c65832417618ce9ee7;9f15accb74dca1538dfa8115b1af2e7c11ed860b;http://www.jetbrains.net/jira/browse/IDEADEV-1203 fixed;Olesya Smirnova;Mon Jun 13 00:57:27 2005 +0400;
9e70b6ed9a97a88414d82e42cb8da9521206adb0;86242051140fcb7137f28e28e792a3f09b8194b7;Workaround apple tree UI issue: IDEADEV-1388;Maxim Shafirov;Mon Jun 13 00:14:24 2005 +0400;
72d847064c047ae665961883323039ae69db3b2b;9e70b6ed9a97a88414d82e42cb8da9521206adb0;http://www.jetbrains.net/jira/browse/IDEADEV-702  fixed;Olesya Smirnova;Sun Jun 12 23:45:48 2005 +0400;
2206061f525091e0d521dffe996225b227bf48ea;72d847064c047ae665961883323039ae69db3b2b;Type chosen have been ignored for naming suggestion when introducing parameter. Also typed name have been overwritten by change in type combo.;Maxim Shafirov;Sun Jun 12 23:05:51 2005 +0400;
ded4f1295dadb8af8d33c550e037fbfa36f6c016;2206061f525091e0d521dffe996225b227bf48ea;(no message);Olesya Smirnova;Sun Jun 12 23:03:48 2005 +0400;
4557a04899f146c734d73e6d6ee555753f260fe4;ded4f1295dadb8af8d33c550e037fbfa36f6c016;http://www.jetbrains.net/jira/browse/IDEADEV-1012 fixed;Olesya Smirnova;Sun Jun 12 22:22:38 2005 +0400;
dae72c74f882f6731e397ab5d559f7762a262dff;e0ccc43d0c440294786939c65832417618ce9ee7;"Show all files submitted in current version" action for p4 & svn;Olesya Smirnova;Sun Jun 12 21:29:37 2005 +0400;
5659717ea50f19b2a406052fb0a1440995a8b5c9;cc7588b15b3ed14ce153d48519577b5193012a5f;"Show all files submitted in current version" action for p4 & svn;Olesya Smirnova;Sun Jun 12 21:28:18 2005 +0400;
73389a15706f618ecd160aa6523093608c5afb25;dae72c74f882f6731e397ab5d559f7762a262dff;"Show all files submitted in current version" action for p4 & svn;Olesya Smirnova;Sun Jun 12 21:28:17 2005 +0400;
dd2542d7c26e2e60f6da33c465df47ae6d7570f6;4557a04899f146c734d73e6d6ee555753f260fe4;"Show all files submitted in current version" action for p4 & svn;Olesya Smirnova;Sun Jun 12 21:28:16 2005 +0400;
e14d2dd196639ea4bf706d221b1c1686bb6dccf7;dd2542d7c26e2e60f6da33c465df47ae6d7570f6;IDEADEV-237;Maxim Shafirov;Sun Jun 12 17:48:25 2005 +0400;
64db0a7e4db070b279f6c6ac11b46daffdd33b8a;e14d2dd196639ea4bf706d221b1c1686bb6dccf7;PgUp/PgDown could leave selected element 'half visible'.;Maxim Shafirov;Sun Jun 12 16:35:25 2005 +0400;
d280cbd304b1c908bb0f7a0a6428ebb2aefecd30;64db0a7e4db070b279f6c6ac11b46daffdd33b8a;A bit more to ensure nothing is typed into the editor while showing a modal dialog is in queue.;Maxim Shafirov;Sun Jun 12 00:22:02 2005 +0400;
cf2492bdaebf47041c73643c48d86abfcc5f578b;d280cbd304b1c908bb0f7a0a6428ebb2aefecd30;IDEADEV-895. Removed dumb suspend mode implementation in IdeEventQueue that caused modal dialog fail to receive key events happened immediately after they've been shown.;Maxim Shafirov;Sun Jun 12 00:00:54 2005 +0400;
8fe31659292b02cf64e294b9a2addc18c76b5cb3;cf2492bdaebf47041c73643c48d86abfcc5f578b;Cleanup + formatting.;Maxim Shafirov;Sat Jun 11 22:48:53 2005 +0400;
cedefec7bb258098468c40af30cdce337eb671dd;8fe31659292b02cf64e294b9a2addc18c76b5cb3;assertion added;Peter Gromov;Sat Jun 11 19:27:54 2005 +0400;
e239c88a5dcdff1c377562a46db90c10d3e1aa04;cedefec7bb258098468c40af30cdce337eb671dd;IDEADEV-1268;Eugene Zhuravlev;Sat Jun 11 17:25:16 2005 +0400;
d24de04c5641f33a09364163d5fd012a51ab7cad;e239c88a5dcdff1c377562a46db90c10d3e1aa04;restore mnemonics from other presentation;Anna Kozlova;Sat Jun 11 16:31:23 2005 +0400;
95c17d90acb84b34bc0d4924574c429e1cfeea87;d24de04c5641f33a09364163d5fd012a51ab7cad;(no message);Eugene Zhuravlev;Sat Jun 11 14:57:35 2005 +0400;
01e706e8806ba7faf0f7e3c375559eb316bec8c9;95c17d90acb84b34bc0d4924574c429e1cfeea87;tests;Eugene Vigdorchik;Sat Jun 11 14:55:37 2005 +0400;
3dc62c5a23170cd8407f6a3542df08fcd9259deb;01e706e8806ba7faf0f7e3c375559eb316bec8c9;additional fixes to IDEADEV-1126;Eugene Zhuravlev;Sat Jun 11 14:53:22 2005 +0400;
c9fdb4af712573f85d3a9e5de5e2c96875bd337b;3dc62c5a23170cd8407f6a3542df08fcd9259deb;(no message);Eugene Vigdorchik;Sat Jun 11 13:17:11 2005 +0400;
90cb9b2177bd979d77c6893d2fdc98ae0d3696e7;c9fdb4af712573f85d3a9e5de5e2c96875bd337b;IDEADEV-1384;Maxim Shafirov;Sat Jun 11 01:22:06 2005 +0400;
d3562605cf86f93295aa8d9e623c5b5d6e944f5d;d55320f993748903ddd5fec9f561e7ccad8311a7;(no message);Maxim Shafirov;Sat Jun 11 01:02:04 2005 +0400;
970e70dd748f9ca2548e2af46708ff24b8d779b5;d3562605cf86f93295aa8d9e623c5b5d6e944f5d;tests fixed;no_reply@jetbrains.com;Sat Jun 11 00:01:18 2005 +0400;
962ed86de3f606b295a5149fc1b722f0137ffc09;90cb9b2177bd979d77c6893d2fdc98ae0d3696e7;process canceled exception re-enabled.;Maxim Shafirov;Fri Jun 10 23:55:21 2005 +0400;
c2519653efaae0030cc1b76d213e65995b414adb;970e70dd748f9ca2548e2af46708ff24b8d779b5;tests fixed;no_reply@jetbrains.com;Fri Jun 10 23:48:40 2005 +0400;
2655b39c6083e8a05c3c8e15249aeb7d88bb4b58;962ed86de3f606b295a5149fc1b722f0137ffc09;JspFormatter;Olesya Smirnova;Fri Jun 10 23:48:12 2005 +0400;
28edc402f81e7e21842a903421b5d0ea4bd07a91;c2519653efaae0030cc1b76d213e65995b414adb;JspFormatter;Olesya Smirnova;Fri Jun 10 23:48:12 2005 +0400;
3c513c883b76df121e5d267d92e5073288825ba6;2655b39c6083e8a05c3c8e15249aeb7d88bb4b58;SelectInProject for jsp/jspx fixed;Olesya Smirnova;Fri Jun 10 23:12:09 2005 +0400;
b2e22620010750c01f316d792573a6955311bb32;28edc402f81e7e21842a903421b5d0ea4bd07a91;SelectInProject for jsp/jspx fixed;Olesya Smirnova;Fri Jun 10 23:12:09 2005 +0400;
171e0fcca6d1d6c49c2334f7cebd05b3d38834e7;b2e22620010750c01f316d792573a6955311bb32;Should not return PsiClass[] {null} even if no web library is attached.;Maxim Shafirov;Fri Jun 10 22:59:51 2005 +0400;
8f0a95456a3746b6c8b6ae8316fad6488c996f63;3c513c883b76df121e5d267d92e5073288825ba6;tests;Eugene Vigdorchik;Fri Jun 10 22:45:48 2005 +0400;
a45ec0e180c32c9f2a96c85c33771141193e3b86;8f0a95456a3746b6c8b6ae8316fad6488c996f63;http://www.jetbrains.net/jira/browse/IDEADEV-1376;Anna Kozlova;Fri Jun 10 22:39:36 2005 +0400;
ec7fae4fcd41b9a72a2df38c0520306d65163622;171e0fcca6d1d6c49c2334f7cebd05b3d38834e7;hack;no_reply@jetbrains.com;Fri Jun 10 22:38:12 2005 +0400;
7e28adff1811ad9f7622776a6d1942705c5011bb;a45ec0e180c32c9f2a96c85c33771141193e3b86;http://www.jetbrains.net/jira/browse/IDEADEV-880 fixed;Olesya Smirnova;Fri Jun 10 22:36:00 2005 +0400;
1d59b95aad9c712d65d003bb9d0834893ad8a7b5;5659717ea50f19b2a406052fb0a1440995a8b5c9;http://www.jetbrains.net/jira/browse/IDEADEV-880 fixed;Olesya Smirnova;Fri Jun 10 22:32:52 2005 +0400;
923ca7a55ffd7ab3be9bfc9cab4f94aae61f21b2;7e28adff1811ad9f7622776a6d1942705c5011bb;(no message);Eugene Vigdorchik;Fri Jun 10 22:29:55 2005 +0400;
b1adb96cafabe7eb36098fd004552c2f2cb31232;ec7fae4fcd41b9a72a2df38c0520306d65163622;tests;Eugene Vigdorchik;Fri Jun 10 22:28:07 2005 +0400;
0967fc96631837d4e03bc3f71a97ad532a9db7c2;923ca7a55ffd7ab3be9bfc9cab4f94aae61f21b2;tests;Eugene Vigdorchik;Fri Jun 10 22:28:07 2005 +0400;
173c01a94e52a49353b37a7fc74a9c87d1150ed1;b1adb96cafabe7eb36098fd004552c2f2cb31232;IDEADEV-1380;Alexey Kudravtsev;Fri Jun 10 22:14:08 2005 +0400;
9d85e0da5d5ec8e971426a375225814a912e4df7;0967fc96631837d4e03bc3f71a97ad532a9db7c2;IDEADEV-1380;Alexey Kudravtsev;Fri Jun 10 22:14:08 2005 +0400;
33a0d11f10a13d7743457221bc054ce0cbba10d9;9d85e0da5d5ec8e971426a375225814a912e4df7;AIOB fixed (by IK);Leonid Eremin;Fri Jun 10 21:57:58 2005 +0400;
64d8a760b818a8fb73dfa80dd6815535db29b556;33a0d11f10a13d7743457221bc054ce0cbba10d9;http://www.jetbrains.net/jira/browse/IDEADEV-1378;Anna Kozlova;Fri Jun 10 21:56:48 2005 +0400;
56dd5224f3cf1cc36499b5216a73b82f51296fde;173c01a94e52a49353b37a7fc74a9c87d1150ed1;tests;Eugene Vigdorchik;Fri Jun 10 21:55:45 2005 +0400;
78ac1e9c4b9223d717a2355391be9909acc6055c;56dd5224f3cf1cc36499b5216a73b82f51296fde;(no message);Eugene Vigdorchik;Fri Jun 10 21:50:46 2005 +0400;
03725f434a371116f59d702665fb9e9ee67de4de;64d8a760b818a8fb73dfa80dd6815535db29b556;http://www.jetbrains.net/jira/browse/IDEADEV-1378;Anna Kozlova;Fri Jun 10 21:46:30 2005 +0400;
472b723853d091c72e0a89e630c68d1a12b5dd13;78ac1e9c4b9223d717a2355391be9909acc6055c;timebombed;no_reply@jetbrains.com;Fri Jun 10 21:43:43 2005 +0400;
d51464fd0bedafa47de0be28603127650345a4f4;472b723853d091c72e0a89e630c68d1a12b5dd13;AIOB fixed (by IK);Leonid Eremin;Fri Jun 10 21:27:53 2005 +0400;
0d32e97da08c25979f140ebbe3036e2615b3d166;03725f434a371116f59d702665fb9e9ee67de4de;NPE fixed(by IK);Leonid Eremin;Fri Jun 10 21:22:35 2005 +0400;
ca2df32a5ce8b8a78894dab8a5476dc9c7e7d24d;0d32e97da08c25979f140ebbe3036e2615b3d166;http://www.jetbrains.net/jira/browse/IDEADEV-1379;Anna Kozlova;Fri Jun 10 21:22:03 2005 +0400;
