Bleu-score || Original Commit Message || Generated Commit Message
11.483 || remove associated preference after deleting widget || remove empty file
11.483 || expose lottie composition from file sync || remove unused file
11.483 || remove unnecessary imports in file uploader || removed unused imports
11.483 || remove unnecessary imports and static inits || removed unneeded imports
11.483 || remove useless config item in xsd || remove empty files
11.483 || add test for optimizing backtick imports || add new tests
11.483 || add goroot to gdb command line || add unit tests
11.483 || remove ise in resource url provider || remove unused file
11.483 || remove sections changeset thread priority experiment || remove unused file
11.270 || let string adapter via the std string annotation support std string that is to say pointers to strings || allow binding to localhost form within the darwin sandbox
11.196 || reduce visibility of parse host as discussed as a side issue to bug <num> || raise max gif limit to <num> mb
11.156 || add api to get auth token type used by authenticator || add endpoint command to shell
11.156 || ignore unit test curator zookeeper client test no zk server || setting client tests to ignore
10.460 || hive <num> table level stats for external tables are set incorrectly bing li via ashutosh chauhan || rename table of contents to fix document publishing
10.346 || add noop type name to prevent jackson exception when setting type to noop <num> || fixed the logger name to match class
10.326 || set the value to something to make this field non null all the time || upping version to <num> <num> rc <num>
10.326 || updating tomcat s copy of bcel as far as r <num> more to come || allow hyphens in keyspace properties cql <num>
10.326 || expose default sign test window size to fix cases when mttd is <num> <num> || delete data fetching environment builder java <num>
10.170 || switching rulename from one declaration by line to one declaration per line || add devices to hardware aec blacklist
10.170 || fixing geo listner callback fail to send <num> args instead of <num> || fixing typo in custom error message
10.170 || update monitor server to spring boot <num> <num> and spring cloud finchley || fix test but not gh <num>
10.170 || java no need to zero publisher limit in constructor of direct publication || delete ok http <num> downloader java
10.085 || fix a bug in the che gwt maven plugin that prevents rh che to build with upstream master <num> || provide group in resolved artifact library to enable discrimination
9.984 || eliminated eclipse warnings by adding a default label to switch || add error message to exception
9.984 || update the default url of the json file of editions || enable header compilation by default
9.984 || remove jaxrs dependency by changing iresponse headers to a map || use new headers method internally
9.984 || fix test truncate day of week failing with some locales || scripting minor time zone fix
9.984 || disabling still broken test maybe a rewrite is called for || disable test metrics test case
9.864 || improve postgre sql test coverage || update test
9.864 || add exclusion for hibernate <num> || add test
9.864 || exclude case test from batoo || ignore test
9.864 || add topology graph full screen || add test
9.864 || improve field access expr javadoc || update javadoc
9.864 || add more explanation to overrides || add test
9.864 || add documentation for guarded by || add test
9.864 || refactoring mqtt sql test suite || add test
9.864 || delete test get data source || add test
9.864 || delete import java sql connection || add import
9.864 || add init derived count indexes || add test
9.864 || add orchestration master slave rule || add getter
9.864 || add api for data source || add getter
9.864 || add the allow change delegation || add exception
9.864 || add lastest block number field || add test
9.864 || add article and other news || add test
9.864 || don t require imports directory || optimize imports
9.864 || set version to <num> <num> || update version
9.864 || improve reliability of upgrade test || add test
9.864 || add comment to email settings || add test
9.864 || add varbit for multicombat area || add test
9.864 || remove unused test annotation <num> || add test
9.864 || fix a sporadically slow test || add test
9.864 || unignoring a test for ie || add test
9.864 || update security version to <num> || update dependencies
9.864 || update dependency versions <num> <num> || update dependencies
9.864 || update spring security core version || update dependencies
9.864 || add timer schedule runnable support || add test
9.864 || add missing aliases for mono || add test
9.864 || add more api extension samples || add test
9.864 || disable chaos monkey integration test || add test
9.864 || add data for sheet param || add test
9.864 || add test data for <num> || rename test
9.864 || update simulation page anim java || update iosinput
9.864 || add docstring to ptrrefresh event || add test
9.864 || clarify test with better name || add test
9.751 || make the default min value of ranges <num> || enable all port ranges
9.751 || fixed an incorrect relationship in a class diagram || import the right class
9.751 || handle function call filter in default traversal visitor || remove system out call
9.751 || remove useless test in test shard manager dao || enable metrics test case
9.751 || add a pool state log at timeout failure || add one argument constructor
9.664 || delete the config file first so that even if the request doesn t fully complete the job won t be resurrected || removing removed vecs in the end to avoid mem leak
9.465 || hive <num> parquet predicate pushdown is not working correctly for char column types marta kuczora reviewed by peter vary || supply the variable name to preconditions check not null
9.465 || hive <num> plugin jars are not properly added for local hive spark client aihua xu reviewed by xuefu zhang || supply the variable name to preconditions check not null
9.454 || turn on new perf tests for node python as they take too long || uk new rule for new spelling
9.454 || update the footer indicator paint when footer color is set programmatically refs <num> || make footer preference key footer public
9.454 || updated some natives and bumped jna s jni major version in <num> files || bump version to r <num> <num>
9.365 || give correct number of parameters to debug log message || interpolate log message kinda
9.365 || update item ids to <num> <num> <num> rev <num> || see <num> <num> log
9.365 || update npc ids to <num> <num> <num> rev <num> || see <num> <num> log
9.328 || add the test case from bug <num> as it suggested there may be further issues there were not || add and fix the invalid class directive test
9.231 || hive <num> log more details when druid metastore transaction fails in callback nishant bangarwa via ashutosh chauhan || remove the log statement of alluxio master constructor
9.231 || hive <num> iso <num> <num> text output has fragments of previous longer rows appended yongzhi via xuefu || removing jsr basic remote send text info message
9.231 || hive <num> enable orc test for timezone reading from old format prasanth jayachandran reviewed by sergey shelukhin || make json writer always use utc for dates
9.231 || update doc to match new feature style and put a few more items in the demo model || remove a database operation that is not required
9.231 || appended some distinguishable text to the generic reason phrase returned by http response status value of int || removing redudant close reason trim handled elsewhere now
9.180 || notate a test case of heart beat builder || add test case
9.180 || remove unused java net uri field from request || remove unused import
9.180 || remove unused components configuration host has overlapping rendering || remove unused file
9.173 || don t return var as type image for inferred variable types || don t need that debug
9.134 || handle the possibility of http <num> with a better error message || log the unknown message type
8.952 || hive <num> incorrect exception message in part expr eval utils mark wagner via ashutosh chauhan || update g <num> d model loader java
8.952 || hive <num> fix metastore thrift add partition columns types constant harish butani via jason dere || delete data fetching environment builder java <num>
8.952 || hive <num> fix issue with metastore version restriction test vikram dixit k via brock noland || remove system out println in test method
8.952 || moved boolean inversion to controversial ruleset until i can look at it a bit more || add test annotation to key value test
8.952 || restore line incorrectly removed in r <num> thanks due to rjung for spotting my error || add thread id getter to operation thread
8.952 || moving sauce jobs to fully public to make their logs and screenshots accessible for anyone || adds a helpful comment to check capability
8.747 || hive <num> test mini druid kafka cli driver druidkafkamini basic is flaky peter vary reviewed by jason dere || testing temporarily disable socket stats addresses test <num>
8.745 || hive <num> metastore hive meta store should set the thread local raw store to null in shutdown travis crawford via ashutosh chauhan || update last check time before reserve space in space reserver
8.609 || give more time to a test that failed on ci but passed locally || rename dictionary sample file to dic
8.609 || updating readme with note about building spring cloud netflix hystrix contract fixes <num> || delete ok http <num> downloader java
8.593 || modify the block version to <num> || modify version
8.593 || add unit test for transaction ret || add test
8.359 || add newline at the end of file || add newline
8.228 || add import java io object stream exception || remove unused import
8.228 || remove other code and only multilang metircs || remove extra lines
8.228 || remove todo that will never be done || remove empty file
8.228 || remove deprecation generics changes removed the issue || remove empty file
8.228 || add test in asset issue actuator test || remove test group
8.228 || modify travis yml test rm db file || remove test code
8.228 || updated the copyright notice to current year || update copyright date
8.228 || remove redundant sentence in java doc <num> || remove unused file
8.228 || removing unused import to fix the build || remove unneeded import
8.228 || add rails authenticity token anti csrf parameter || add test case
8.228 || add sample application with the form engine || add spring boot
8.228 || remove local variable in return statement <num> || remove unused file
8.228 || add home tag to default world plugin || adjust plugin description
8.228 || remove deprecated world point to point method || remove unused import
8.228 || fix small typo in efragment java doc || fix broken import
8.228 || remove transaction from explain plan for indexes || remove redundant cast
8.228 || remove unused field in mongo page source || remove unnecessary javadoc
8.228 || discard double na n differentiation while sorting || implement write double
8.228 || add test for array contains on null || add checkstyle fix
8.228 || tweak the additional remove duration constant value || remove empty files
8.228 || remove bogus introduction advice on concrete class || remove unused file
8.228 || disabling a test that fails in geckodriver || missing test annotation
8.228 || unignoring a test fixed in firefox nightly || missing test annotation
8.228 || restore missing import that broke the build || removing unused import
8.228 || enable config files configuration for maven plugin || remove empty files
8.228 || changed back bit offset positions to long || removed long col
8.228 || remove unused imports in method sorter test || add test case
8.228 || remove no longer correct comment from test || fix test failures
8.174 || leave just one version spec in tool not looking externally anymore || modify version to <num> <num>
8.174 || remove redundant import from the test workspace logs reader test <num> || removing import of deprecated annotation
8.174 || don t call channel pipeline fire exception caught for outbound events || remove finicky exception message assertion
8.174 || add test coverage to method def handler in indentation check <num> || enforce spaces when indentation detected
8.174 || set notification important to minimum keep the ongoing notification low profile || enable notification badge closes <num>
8.174 || placed static instance creation after other lines in litho logger provider || skip fixed bad logger name
8.146 || hive <num> test hcat loader encryption should shutdown created mini dfs instance jason dere reviewed by ashutosh chauhan || add javadoc for local mini dfscluster get dfsclient
8.146 || fix a potential race condition where the worker thread of global event executor terminates with a pending task || remove redundant call to window manager add task
8.002 || add missing test to functional interface clash test then ignore it because it fails || ignore test async servlet output stream
8.002 || throwing an error with the proper code on compound class name check in atoms || use the tccl for class loading
7.760 || hive <num> null pointer exception might occur when create table meilong huang reviewed by prasanth jayachandran || remove realm get table from public api
7.760 || fixing performance issue on preserve stack trace by removing use of descendant axis see bug <num> || delete data fetching environment builder java <num>
7.760 || assign newly created stream to field instead of leaking it uselessly issue reported by coverity scan || fixed the build error of fix converter
7.719 || call the initial on resume on a plugin when it is created this corrects the lifecycle behavior for plugins || parametrize the class to silence the unchecked warning
7.662 || blocking read timeout exception should extend interrupted ioexception just like socket timeout exception does || add cause to thrown interrupted ioexception
7.594 || update core src main java hudson file path java || delete an empty file
7.594 || hive <num> hive cli quits when stdout is closed || see <num> <num> log
7.594 || don t log creation of auth panels as info || interpolate log message kinda
7.594 || update virtual view version and remove integer type resolve || remove unused constructor overload
7.594 || add missing widget types to widget type class <num> || see <num> <num> log
7.594 || disable test as it sometimes fails on the ci || ignores google matrix test
7.594 || add equals to the unit test to satisfy checkstyle || implement list message equals
7.594 || use better pattern to compare to empty resource packages || removed an empty file
7.579 || revert change get conf as first sequence instead of job context in table output format check output spec add unit tests || supply the variable name to preconditions check not null
7.579 || fix bug <num> npe when calling get attribute null the spec is unclear but this is a regression from <num> x || added an early version of a gpath test case
7.359 || fix a tiny problem with a failing test || fix test failures
7.293 || add public access to path matcher in web socket config || remove unused path matcher
7.287 || exporting the duration to the remote api we are already long past stapler <num> || reduce timeout to wait for result
7.287 || hive <num> disable test auto purge tests jesus camacho rodriguez reviewed by sergey shelukhin || ignore a flaky connection timeout test
7.287 || hive <num> test hbase schema tool fails on master sergey shelukhin via ashutosh chauhan || update test after removing version line
7.287 || remove all requirejs mithril <num> <num> based code used by the pipeline config spa || rename pipeline id param to pipeline
7.287 || initialize port to <num> to avoid an npe later on when args are checked || removing default port in launch manager
7.287 || fix bug of not setting the paint when we change the footer line height || make footer preference key footer public
7.159 || removing matrix child action dependency cherry picked from commit <num> d <num> c <num> da <num> d <num> b <num> e <num> ac <num> || remove tool window reference to now deleted install debug action
7.069 || make ok http client and call non final again for quasar integration || prepare ok http client
6.727 || hive <num> hive jdbc doesn t return rows when querying impala zach amsden reviewed by aihua xu || delete data fetching environment builder java <num>
6.727 || add non null annotation to com github pwittchen reactivenetwork library rx <num> connectivity create android content context || add qo eanalytics listener implementation and test
6.727 || fixed a bug in the test scheduler that happened when advancing time by a too little amount || fix test entry view <num> nd attempt
6.692 || don t trim leading slash from path assumes base is never empty || remove empty files after merge
6.692 || restore previously deleted set enabled method but throw an exception if used || add component info is enabled
6.692 || improve exception message when the internal maven repository can not be deployed || add more info to exception
6.578 || migrate spring boot web application test to spring profiles || add spring boot
6.578 || remove unused type parameter declaration in request result matchers || remove unused method
6.468 || add timeout on test default load balancer test balancer cluster to see if we can stop it hanging as a zombie in precommit builds || doubled unit test timeout to prevent failure in ci
6.229 || changed the class api to expose the api domain so other classes extensions can use it || rename domain api context to management
6.229 || sanitize input to is remapped class to use as a package seperator like the srg files || use the tccl for class loading
6.169 || hive <num> rpc configuration improper cast from long to int beluga behr reviewed by rui || delete ok http <num> downloader java
6.169 || revert  additional attempt to resolve violation on team city declare collection as interface is disabled || set additional template cache devtools properties
6.011 || fix the bug that resource name displayed in cluster node related command apis for sph u entry method is incorrect <num> || add getter for sky function name s name
5.983 || add missing imports to fix build || optimize imports
5.983 || add thread name for flush checker || add test
5.983 || add heavy report and utilization report || add test
5.983 || remove single quatation from authorization url || remove file
5.983 || add delay transaction <num> stest case || add test
5.983 || add log for sync solidity block || add comment
5.983 || add anaconda <num> to search path || add test
5.983 || update copyright in stream vacuum java || add copyright
5.983 || update generics mockito annotations test java || add test
5.983 || relax ui test for better stability || add test
5.983 || add comment to chidamber kemerer bridge || add test
5.983 || add burgh de rott map clue || add test
5.983 || add aa version in initialize log || add test
5.983 || added a no args constructor <num> || add constructor
5.983 || improve memory accounting in pages index || improve javadoc
5.983 || remove unused system out from test || add test
5.983 || linking ignored test to bug report || add test
5.983 || add param to contril gradient cache || add test
5.983 || align dependencies with spring io cairo || update dependencies
5.983 || update spring context integration test java || add test
5.983 || add test update for aurora metricscache || fix test
5.983 || add test for supplementary code points || rename test
5.983 || ignore spring runner context cache tests || ignore test
5.983 || commented out test failing nightly snapshot || ignore test
5.983 || add cloud renderer for pr <num> || add test
5.914 || make a cpu intensive test pass on a slow machine || gave test more time
5.914 || add tests for finding bean definitions with a composite qualifier || add jboss glassfish profiles
5.914 || ensure management port defaults to server port for eureka registration || use a free port
5.914 || increase test timeout to prevent failing on slow machines <num> || gave test more time
5.895 || trigger another validation build just add a space || fixed a typo
5.895 || fix quality flaw using production ready timeout value || decrease connection timeout
5.895 || remove non existant fairy ring location bjq <num> || remove unused code
5.895 || remove special cased wizard death from loot manage || remove empty files
5.895 || update the version to <num> <num> cr <num> || prepare <num> release
5.895 || remove volatile from field as its not needed || remove unused code
5.895 || ignore behaviour ignored for html unit in test || missing test annotation
5.895 || ignore test for correct browser and add reason || missing test annotation
5.895 || remove unused static import of ignore driver htmlunit || removing unused imports
5.895 || hold a strong reference to the ogg data || save a line
5.895 || use a smaller duration that exceeds timeout value || decrease connection timeout
5.895 || fix a problem introduced by ide via refactoring || fix test cases
5.895 || suppress warning in spring fail on timeout tests || eliminate eclipse warning
5.895 || remove duplicate since tags in embedded database builder || remove empty files
5.895 || update license header on chunk iothread pool executor || update copyright date
5.895 || remove extra scroll distance applied when refresh completes || remove unneeded cast
5.895 || remove deprecated view method from view model class || remove adjust enable
5.862 || hive <num> session state drop session paths should use file system get local conf to delete local files hari sankar sivarama subramaniyan reviewed by vaibhav gumashta || return actual value of is local in command line args
5.831 || adding run order to surefire to have reproducible builds small logging change in confurators on process engine boot || fixing test for new in ex rules
5.831 || fixing critical server error that occurs when it attempts to register a driver compiled for higher java version || improve error logging with plugin dialog errors
5.599 || hive <num> hive jdbc should add to sql std auth safe var name regexes daniel dai reviewed by jesus camacho rodriguez || adding chrome enterprise platform keys to the externs
5.599 || prepare the background thread looper before creating the handler the handle needs a thread with a looper before it is created || takes notification menu row test off main looper
5.599 || remove an unused constant from glide singleton created by moe http code google com p moe java moe migrated revid <num> || bump max memory cache size to <num> mb
5.481 || add a static method load library to clojure lang rt to load a library using the system class loader || use the textclassifier library for smart selection
5.479 || update modules core src main java org springside modules persistence search filter java || ensure filter isn t null
5.479 || changed alert s instance variable logger to class variable and made it final || skip fixed bad logger name
5.479 || use the configured temp folder for dumping instrumented class files in debug mode || debug flag was not set
5.479 || pull request for fix to a guide to rolling file appenders article <num> || add debug logging to drpc
5.479 || adding contact carddav server url based on the current <num> server url layout || removed the new http methods
5.479 || add test for struct fields autocomplete adds colon after the field name <num> || add new transformer live template
5.479 || ignoring test failing on build server though it works locally no idea why || ignore test for time being
5.456 || fix test affected by <num> c <num> e <num> db <num> c add in primary alt block of lr rule || add <num> <num> back compat test indexes
5.278 || add extra test was broken by changing get package name implementation || add one more test
5.222 || amend hbase <num> fix release version now for <num> <num> and fix for intermittent test failure || delete ok http <num> downloader java
5.108 || delete the empty file src core org apache hadoop fs length file checksum java which was removed by hadoop <num> || delete data fetching environment builder java <num>
5.070 || fix test for casting from decimal to json || fix test
5.070 || add test coverage to atclause order check <num> || add test
5.055 || hive <num> meta store direct sql to get tables has misplaced comma jesus camacho rodriguez reviewed by aihua xu || add ck change log to about dialog
5.055 || hive <num> drop index if exists fails if table specified does not exist jason dere reviewed by thejas nair || remove realm get table from public api
5.055 || java only close subscriber position counter once so it is not added twice to the counter manager free list || delete data fetching environment builder java <num>
5.034 || fixes a crash in string concatentation when an object s to string returns null || add index searcher to string
4.941 || hive <num> webhcat should use webhcat site xml properties for controller job submission hive <num> patch thejas nair reviewed by eugene koifman || specify null variable in job java precondition check
4.854 || hive <num> support column projection for index access when using parquet vectorization ferdinand xu via vihang karajgaonkar || reverted last change for bug <num>
4.854 || hive <num> use sha <num> for generic udfmask hash to improve security tao li via thejas nair || implement hash code to fix warning
4.854 || removed the equal sign which caused a fc when m current page was equal to bounds size || setting correct active page when shrinking
4.751 || delete empty file src contrib hbase src java org apache hadoop hbase mapred table output collector java per nigel daley || delete data fetching environment builder java <num>
4.713 || disabling still broken test maybe a rewrite is called for || disable broken test
4.606 || remove the leading to make browser prefer the right file name || removed an empty file
4.606 || read operation and write operation are used across threads without syncs || add operation name condition
4.606 || enable eval of throw to throw errors as well as exceptions || make expression eval public
4.606 || pass the right byte buf to the decode method see <num> || ignite <num> small refactoring
4.606 || created a different bpmn <num> xml file for the new test || removed empty java file
4.486 || hive <num> stats table schema incompatible after hive <num> tomasz nykiel via ning zhang || remove unused public fields <num>
4.486 || using bpmn <num> xml as extension for some reason git ignores the bpmn file || make the language name standard
4.420 || hive <num> change log to debug in combine hive input format antal sinkovits reviewed by sahil takiar || remove extra trailing in metric name
4.420 || hive <num> cache merged column stats from retrieved partitions jesus camacho rodriguez reviewed by ashutosh chauhan addendum || deprecate old web socket stats mechanism
4.420 || hive <num> parquet cannot read map types from files written with hive <num> sergio pena via brock || delete ok http <num> downloader java
4.420 || added more exception message pattern to detect the exception related with the closed connection in ssl handler || add webp to filtered drawable resources
4.420 || changed the base filter default priority to high instead of normal as thats a more intuitive default || make priority task manager constructor public
4.382 || hive <num> hive <num> generates more data on hive log causing jenkins to fill all the disk reviewed by prasanth || revoked minimal thread config for the server
4.224 || deprecate code that will be removed in <num> x || deprecate unused method
4.224 || add broadcast table rule configs to sharding rule configuration || add test case
4.224 || update parameter description of api l <num> n index || update jad doc
4.224 || update object ids to <num> <num> <num> rev <num> || update r java
4.224 || update npc ids to <num> <num> <num> rev <num> || update r java
4.224 || update widget ids to <num> <num> <num> rev <num> || starting release <num>
4.224 || update item ids to <num> <num> <num> rev <num> || update r java
4.224 || assure output page is loaded in page source operator || update page java
4.224 || remove static modifier on task executor running split infos || remove empty files
4.224 || add test for calling varchar x function with varchar || add new tests
4.224 || disable jira checker extension this should be removed completely || removed empty service
4.224 || java another regression bug in marionette ignoring a test || missing test annotation
4.224 || unignoring a test fixed in today s firefox nightly || missing test annotation
4.224 || remove nullable annotations in user details map factory bean || remove unused imports
4.224 || adding api to get the controller metrics registry <num> || used registry parameter
4.224 || remove session context keys as was only used inconsistently || remove unused file
4.224 || remove assignment side effect on get network type name || remove unused file
4.224 || suppress warning in servlet annotation controller handler method tests || remove compiler warning
4.132 || give the cleaner almost double the time to clean up the sessions a whopping <num> more ms hopefull will deflake this test in ci || define a interface to avoid new sub class
4.109 || added a missing flag for event bus config java to swap out the implementation of the event bus || add port to the usage info
3.848 || removed a notification statement from the method extension history add history history reference as the list was already notified when that statement is reached || make web history item constructor public and hidden
3.848 || revert mapreduce <num> a typo in history viewer makes some code useless which causes counter limits are not reset correctly contributed by zhihai xu || specify null variable in job java precondition check
3.799 || update docs for lite byte string utf <num> to accurately describe the failure mode of byte string to string utf <num> || delete data fetching environment builder java <num>
3.778 || add metric id and rule mapping test to all tests || add test case
3.742 || hive <num> cliserver open session with impersonation logs as if it were open session brock reviewed by szehon || add missing part for cassandra <num>
3.742 || set default value to <num> seconds that is what all installers seem to be setting the value to || make minute standard histogram interval <num>
3.673 || hive <num> making yarn cluster default for hive on spark spark branch chao via brock || remove unused public fields <num>
3.673 || hive <num> more fixes for test cli driver on windows jason dere via sushanth sowmyan || ignite <num> fixing system txs
3.673 || fix test we have actually <num> methods <num> in source code <num> generated by compiler || add minor improvements to code
3.673 || remove super user privilege requirement for name node get service status contributed by chao sun || remove empty files after merge
3.646 || adds the local variable target on the weak outer annotation this will enable identification of lambdas and method references as having a weak outer reference || enable version annotation for use with methods <num>
3.629 || updated the test to fix a regression || add test
3.629 || made debug final per the naming conventions || remove debug
3.629 || set the debug bit back to false || remove debug
3.629 || update release notes fixes <num> refs <num> || update version
3.629 || add default value submitted by bill barker || add test
3.629 || add an alt name for guarded by || add test
3.629 || add private final string sharding schema name || add getter
3.629 || add orchestration master slave data source java || add getter
3.629 || remove java doc for junit test class || add test
3.629 || update block version from <num> to <num> || modify version
3.629 || revert fix validation on asset issue abbr || fix bug
3.629 || add log for on handle block message || add comment
3.629 || released <num> <num> to update the database || update version
3.629 || update historic task instance collection resource java || update sample
3.629 || add clean package goals before analysing project || add test
3.629 || add db test select db session string || fix test
3.629 || add tooltips to dev tools buttons <num> || add test
3.629 || add comment which defines error codes range || add test
3.629 || enable netty tcnative shading test again <num> || ignore test
3.629 || remove unused approximate field from scope builder || initialize field
3.629 || add parsing error test to distributed queries || fix test
3.629 || added some comment mostly to test build || add test
3.629 || add whitespace before dash in covariant equals || add test
3.629 || remove unused import from test code <num> || add test
3.629 || add a default gradient fill type <num> || add test
3.629 || remove ununsed imports from connection factory <num> || optimize imports
3.629 || remove java doc reference to test class || add test
3.629 || add a null check for annotated field || add test
3.629 || relax test assertion when jacoco is enabled || add test
3.629 || update package info for test util package || add test
3.629 || add datasource in intermediate segment path <num> || add test
3.629 || improve message for alert add datasource info || add test
3.587 || increase the timeout of local transport thread model test to <num> minute || gave test more time
3.587 || made verification exception a subclass of assertion error for better junit reporting || extend illegal state exception
3.570 || changed the type parameter of the methods break panel toolbar factory set break request boolean and set break response boolean to boolean || fixed the cs error of camel sjms
3.478 || hive <num> test re optimization test stat caching meta store is flaky jesus camacho rodriguez reviewed by zoltan haindrich || ignore a flaky connection timeout test
3.478 || porting fix to allow for a forward include to call get attribute names on the request in a sandbox || log the base directory in use
3.478 || made rt load class for name check that for name exception is its own or let it flow out || use the tccl for class loading
3.445 || hive <num> provide hive operation name for hook context shreepadma venugopalan via namit || add operation name condition
3.432 || hive <num> disable org apache hive jdbc mini hs <num> test hs <num> connection metrics http test open connection metrics vaibhav gumashta reviewed by daniel dai || testing temporarily disable socket stats addresses test <num>
3.377 || remove unused native method flush bio that has no native implementation || remove unused code
3.377 || remove unused import in with security context test execution listener tests || delete unused import
3.293 || reset bitmap factory options out data before reuse created by moe http code google com p moe java moe migrated revid <num> || allow client to extend image decoder options
3.167 || correct a comment chunked filter is at <num> constants chunked filter identity filter is at <num> constants identity filter || disable stream matcher for now <num>
3.161 || fix a test that breaks on sun jdk || fix test
3.041 || update a new version version name odyssey v <num> <num> <num> gd <num> cbb version code <num> || modify version to <num> <num>
3.041 || update a new version version name odyssey v <num> <num> <num> <num> g <num> version code <num> || modify version to <num> <num>
3.027 || remove transaction report merger test from cat home all tests || add test case
3.027 || deprecate old method that was used to build jmx names || deprecate unused class
3.027 || refresh progress state for the each node during structure update || fix the typo
3.027 || remove cleanup of log files that are no longer generated || remove empty file
3.027 || remove deprecated xx perm size jvm option in development server || remove unused file
3.027 || add additional division by zero checks to join stats rule || add clear rows
3.027 || unignoring a test regressing issue in firefox has been fixed || missing test annotation
3.027 || remove default value for comp long double row update split || implement write double
3.027 || remove debug code that was causing console spam in forge || remove empty file
3.027 || add component script specific solution for recursive on create layout || create settings lib
3.007 || hive <num> fetch operator get input format from cache hides causal exception philip zeyliger via cws || add more info to exception
3.007 || enable tokens test already fixed by previous commit bf <num> cherry picked from commit <num> bcb || update realm list test java
2.997 || add missing null check that was missed in <num> a <num> a <num> a <num> eb <num> e <num> f <num> bc <num> cbbde <num> bac || use small instance config for unit test <num>
2.794 || removing timeout added time back to overcome a marionette connection bug now fixed || removing empty java class
2.751 || hive <num> fix typo in type get type ttype id exception message keegan witt via ashutosh chauhan || log the unknown message type
2.681 || hive <num> map record source should obtain its exec context from a map operator gopal v reviewed by vikram dixit || delete ok http <num> downloader java
2.492 || fix the bug that the viewer will crash when the function get page count equals zero while pdf file is loading || fixing crash with invalid current page
2.490 || set a nonempty context path to strengthen tests just like we do for hpi run hudson dev run || add api for context path
2.490 || update a new version version name odyssey v <num> <num> <num> g <num> df <num> version code <num> || modify version to <num> <num>
2.490 || update a new version version name odyssey v <num> <num> <num> g <num> ba <num> version code <num> || modify version to <num> <num>
2.334 || removes com google android prefix from platform packages list our only jre classes with this prefix are private internal classes so we don t distribute their headers anyways || adding chrome enterprise platform keys to the externs
2.269 || revert hbase <num> enabled client side metrics by default causes test shell to hang reverting for now till we figure why || delete ok http <num> downloader java
2.201 || add missing params in pipeline base zadd <num> || add test
2.201 || fix test assertion in field declaration transformations test || add test
2.201 || add missing extends for ttl enhanced ensure compatibility || add test
2.201 || add leaf snowflake key generator and related functions || add javadoc
2.201 || add leaf snowflake key generator and related functions || add test
2.201 || add java doc for sharding query assisted encryptor || add test
2.201 || add serializable interface for prepare statement parameter header || add test
2.201 || add support for head options trace and patch || add test
2.201 || add return variables option to rest api docs || add test
2.201 || add missing value in file indexer debug log || add test
2.201 || ignoring recently added test in legacy firefox driver || rename test
2.201 || removing a reference to a deleted test class || add test
2.201 || unignoring a test that passed in html unit || add test
2.201 || readded a missing import from a merge conflict || add import
2.201 || set version to <num> <num> dev via coho || update version
2.201 || fix test initialize in curator state manager test || add test
2.201 || don t spit debug all over the floor || remove debug
2.201 || add volatile keyword for m attach detach handler || add test
2.201 || add comment of immutable map layer ordering <num> || add test
2.176 || hive <num> llap disable the flaky test llap task scheduler service test sergey shelukhin || gave test more time
2.176 || fixing oracle qa part <num> oracle schema needs to be uppercase when getting metadata || add schema object grants
2.176 || replace catch of exception with throwable as field get can also throw an error || ignoring null pointer exception
2.169 || set embedded database timeout to <num> s for slow build machines || revert global timeout
2.169 || add new farming patch trees to menu entry swapper pay <num> || ignite <num> minor
2.169 || remove extra steps from split editor feature test selenium test <num> || remove empty file
2.169 || merge fixup shouldn t forward merge guide test without editing commit || fix broken test
2.109 || glide nullable annotations add annotation to http exception created by moe http code google com p moe java moe migrated revid <num> || make http request exception constructor public
2.039 || update a new version version name odyssey v <num> <num> <num> <num> gc <num> f <num> version code <num> || modify version to <num> <num>
2.016 || hive <num> parquet file reader should be closed to avoid resource leak colin ma reviewed by ferdinand xu || avoid possible npe introduced earlier
1.940 || deprecate date tool since it is largely unused replacement to follow shortly || deprecate unused class
1.921 || hive <num> hive exec parallel true has problem when it is used for analyze table column stats pengcheng xiong via ashutosh chauhan || deprecate old web socket stats mechanism
1.921 || remove sorting of dimensions in avro stream input row parser test due to https github com druid io druid api pull <num> || hide accessor methods in realm object
1.917 || add change to commit files test to increase stability || add test
1.917 || add new jdk <num> serialization variant for one test || add test
1.865 || add testcase for  https github com alibaba fastjson issues <num> || add testcase
1.694 || hive <num> log hive cli classpath at debug level thejas nair reviewed by vaibhav gumashta || interpolate log message kinda
1.694 || increased the growth safety distance to avoid trying to set block in an unloaded chunk || removed an empty file
1.626 || hive <num> npe when switching to tez execution mode after session has been initialized patch by gunther hagleitner reviewed by vikram dixit k || add missing part for cassandra <num>
1.554 || remove author tag it should have been removed in the original commit || remove unused file
1.554 || add a bogus method in otherwise empty test to prevent build breakage || disable broken test
1.367 || update a new version version name odyssey v <num> <num> <num> g <num> fe <num> ed <num> d version code <num> || modify version to <num> <num>
1.351 || hive <num> print execution completed successfully as part of spark job info spark branch ferdinand xu reviewed by xuefu zhang || avoid hadoop job to string
1.351 || remove reference to fix no fix created by moe http code google com p moe java moe migrated revid <num> || add error message to exception
1.335 || fix broken test in registering competing type hierarchy adapters || add test
1.335 || add qhierarchy test a <num> to the expected failures || fix test
1.335 || activate assertion on perf test of file sources persistence || add test
1.335 || remove rest debugging from es test squatting port <num> || add test
1.335 || add the capability trust all hosts to ws client || add test
