Bleu-score || Original Commit Message || Generated Commit Message
30.701 || fix the bug with posteriori probablity for binary classes || statistics class a a a for class a class than than revert memory revert revert than than than than
30.701 || avoid negative value || statistics class avoid than than than than than than than than than than than than than than than than
30.701 || assigning the body to newly created request <num> || text a a the class class class class class class class class class class class class class class class
30.701 || fixed a fragile test || text table table test for method from from from from from from from from from from from from from
30.701 || fix an eclipse nag now the received message is used || text class a a a a the the class a a a a a a a a a a
30.701 || modify the cat code || statistics a a the the the the the the the the the class class class class class class class
30.701 || use local variable since we already have a reference to the servlet context || text class class the class the check than than than check than directories avoid avoid avoid avoid avoid avoid
30.701 || improve expected exception fix for org hamcrest core is is a || text a class the a class test class class class class class class class class class class class class
30.701 || use the first match among resolve infos || text class class a a class class class class class class class the the class the the class the
30.701 || add pattern case insensitive for pg || statistics class a a a for class class class class class class class class class class class class class
30.701 || enable argument selection defect checker in errorprone as a warning and tricorder || statistics class a a class class for class class class for a class class class class class class class
30.701 || make resource bundle control class public || statistics class a class class class class a a a a a a a a a a a a
30.701 || log the nested exception as well || statistics class class a the class class class class class class class class class class class class class class
30.701 || fixed a typo in documentation || text class the a class a a a a a a a a a a a a a a
30.701 || fix the metric condition error || statistics a class the class class a a a a a a a a a a a a a
30.701 || revise <num> final class for command response packets || statistics class a class class class a class class a a a a the the the the the the
30.701 || take expression compiler from query runner in function assertions || statistics class a workers check from test from from from from from from directories directories directories directories directories directories
30.701 || ignoring a recently added test that fails in ie || statistics class class class for class class class a class a class class class class class class class class
30.701 || remove static modifier on task executor running split infos || text class the class class class workers remove check version before directories directories check check directories directories directories directories
30.701 || add a missing colon || statistics a a a a a a a a a a a a a a a a a a
30.701 || add support for rune pouch l to rune pouch overlay <num> || statistics a a class before remove for directories directories directories directories directories directories directories directories directories directories directories directories
30.701 || fix a compilation error in default channel pipeline || statistics class a of catch file check directories directories directories directories directories directories directories directories directories directories directories directories
30.701 || update urivs urlunit test java <num> || text class a class class test class class class class class class class class class class class class class
30.701 || use the new date tools time to string instead of the deprecated date time class || statistics class class a javadocs class a class class class class class javadocs remove than than from directories from
30.701 || update a new version version name odyssey v <num> <num> <num> <num> g <num> version code <num> || statistics class class class class a a class a class test test test a class test a class for
30.701 || update timing of highlighting perf test || text class of class class catch file than than directories directories directories directories directories directories directories directories directories directories
30.701 || changing process instance post webscript from start process instance by key back to start process instance by id || statistics master create check directories unchecked check directories than check javadocs check javadocs from from directories check system check
30.701 || changing process instance post webscript from start process instance by key back to start process instance by id || statistics master create check directories unchecked check from than check javadocs check javadocs from from directories check system check
30.701 || created a different bpmn <num> xml file for the new test || statistics stream class the class class the class class class class class class class class class class class class
30.701 || relax visibility of a mapper method || statistics a the a a async check directories directories directories directories directories directories directories directories directories directories directories directories
30.701 || make sure tests verbose works in solr print test params when verbose is set || statistics class the check the check memory catch test check directories check file check check directories directories directories directories
30.701 || accept only directories have config xml file to prevent too many ioexception || statistics class the a the the check directories avoid workers conf check directories directories directories directories directories directories directories
30.701 || hive <num> change default size for merging files to <num> mb namit jain via zshao || statistics the class class class a class a class the the class class for class class the for for
30.701 || reduced the number of is connected calls in abstract channel to string || a a the class a a for check a check from from from from directories directories from from from
30.701 || add a configuration zeppelin jdbc auth kerberos proxy for kerberos proxy behavior || lockout class class class class a class safety a a memory workers lyuben check directories directories directories directories directories
30.701 || simplify a method matcher all types descend from java lang object || lockout class with class class the class check directories check from from from from from from from directories directories
30.701 || fixed a bug so that array null can be compiled || text class a the system class class class the additional from directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.701 || updated the javadoc comment of annotations attribute || text the a a class class the class a a a a a a a a a a a
30.701 || reuse the unknown user instead of creating a new one || text class class class a class class class class class class class class class class class class class class
30.701 || corrected the comment || statistics class the a a a a a a a a a a a a a a a a
30.701 || revert r <num> this fix wasn t right clear the slate so i can start again || statistics a a class class the class the class the class check shutdown memory than than than than than
30.701 || prevent class not found exception for emtpy class name || statistics class a a a a a a a a a a a a a a a a the
30.701 || update class name || text class class class class class class a class a class a a a class class class class class
30.701 || render widgets in a separate thread || text class class a class a a a a a a a the the a a a a a
30.701 || remove last references to modal dialog test will have to look back at old show modal dialog wrapper later || text class class a a class class class class memory a a memory javadocs remove check catch circuit check
30.701 || remove illegal characters from filename || statistics class for class class flaky from from from from from from from from from from from from from
30.701 || update layout spec flow chart with on attached on detached callbacks || text class class with class with with a a a class class raise class from memory from from from
30.701 || ensuring the correct version of the request is logged || text class a class class the a class a a for class class a a a a a a
30.701 || fixed a silly mistake life cycle aware channel handler should implement channel handler instead of channel handler context || class table table a for for directory src histogram from setting from catch file from from protocol check from
30.701 || expected sharding configuration exception class || statistics class class a class class a a a a a a a a a a a a a
30.701 || add srgname to register tile entity with alternatives || text table check with with with with catch workers writeable from directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.701 || update note block event with new instruments resolves <num> <num> || table table with race check check values check directory streaming disruptor from simultaneous brandonwilliams brandonwilliams brandonwilliams brandonwilliams simultaneous directories
30.701 || fix a problem with preceding commit || class table a table table a for a table a a for from from from from from from from
30.701 || replace sys with version || class table with with with test test from test from from from from from from from from from from
30.701 || remove topic name data provider from test increment partitions of topic test <num> || statistics class class class class class class catch catch from streaming from messaging directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.701 || dismiss task menu view after pinning from tapping menu item || so table with workers from from from catch from predicate annotate from brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.701 || fixed a test failure || statistics class a a a a a a a a a a a a a a a a a
30.701 || switch the logic around in preparation for a fix for bz <num> || class a table a check check a comment check check check check before from directories from from from from
30.701 || hive <num> files with control a b are not delimited correctly amareshwari sriramadasu via cws || text table with with with with with test with with with data with streaming timer endpoints before from from
30.701 || hive <num> insert orderby limit does not need additional rs for limiting rows navis via ashutosh chauhan || text table for with with with with javadocs check catch conf file check dead streaming return shutdown before catch
30.701 || preserve original exception for metastore network errors || statistics class class a class a for class class class class class class class a a a a a
30.701 || remove debug logs from query runner <num> || text class a the a the master remove than than than than than than than than than than than
30.701 || remove deprecated guava api usage as it breaks with guava version <num> and newer || statistics class the a the test memory the class shutdown javadocs test from from javadocs remove than than than
30.701 || create skeleton and factory for a group section spec model || text class a class table workers remove annotate check directories check check directories check directories brandonwilliams brandonwilliams brandonwilliams directories
30.701 || revert d <num> use a new state handler instance to calculate layout || text class class a a a a a a a a class from from from from from from from
30.701 || update kotlinc deprecated java class t and private access across files || text class with of class test class test test check test for class class from from from from from
30.701 || avoid npe in rename file operation on ioexception || text a stream javadocs memory check from workers remove catch file from from from from from from from from
30.701 || differentiate ids from names || class table with javadocs with system from from from from from from from from from from from from from
30.701 || pinpoint <num> ci test cl test class || text class with with the check workers from from directories directories directories directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.701 || using junit assert not selenium assert now so we need to catch junit exception || class table master revert javadocs remove workers workers from workers from catch file from than test from from from
30.701 || fixing java lang no class def found error com google gson json object when using json org json provider || statistics class class a with test with with javadocs safety cli memory from from workers from from directories check
30.701 || delete project from workspace s configuration in case project doesn t contains sources || class a a a a a class from test method test test streaming create from from from from from
30.701 || don t use extends class || text class a a a a class class a a a a a a a a a a a
30.701 || fixed a possible race condition || class table table a the system constants shutdown than than from directories from directories from directories from directories from
30.701 || fix a compile issue || class a a table with with table table table table table table table table table table table table table
30.701 || remove nullcheck for known non null value || class class the for test for test for workers from directories directories directories directories directories directories directories directories directories
30.701 || fixed a bug where adding an optimized index to an empty index failed || table table table test system method test from method a from from test from method from from from from
30.701 || initialize stgroup file with url not file path || text class class the with the class class class class the test test test test test test test test
30.701 || rename keystore files in preparation for adding an ec keystore || text class with with with with with with test class class of class check for from for check for
30.701 || resolve issue with special characters and text plain codec || class table with with with javadocs check directories from from compacted check directories directories directories directories directories directories directories
30.701 || add tests for root filter matching start the uri template with for declarative clients fixes <num> || class table with with table directory javadocs constants file from workers memory flaky from catch file check check directories
30.701 || fix a no such element exception when web socket client handshaker is used with http request encoder || text class a table a class class the a class class class of test test test test test class
30.701 || fixing comment events test || text class with with comment with with check check check check check check from from from from from from
30.701 || prevent progress bar component from overflowing || class table table with with test memory method method from from from from from from from from from from
30.701 || improve significantly memore consumption while using a disk cache || text class a of with with test javadocs remove catch from directories from peers from peers peers brandonwilliams brandonwilliams
30.701 || renaming test method from stage to case || statistics class for with with with with with test with with with with with with with with with with
30.701 || using fixed string reading to check signature || class a master remove system memory directories check check directories from from from from from from from from from
30.701 || test the valid proto || text class a a table class test from from from from from from from from from from from from
30.701 || show all templates that a user can see || class table a a class a a a javadocs test directories directories directories directories directories from from from from
30.701 || update readme with all supported options and change option name of output style to match naming convention || class table with streaming file test from from from file from from from check workers check check catch timer
30.701 || updating version from <num> snapshot to <num> snapshot || table table table table table test for from from flaky from directories from from from from from from from
30.701 || replace concatenation in log message with parameters <num> || table table with with with with test test javadocs from directories from from from from from from from from
30.701 || change the default charset of http responses to utf <num> || text class with with table the table table with table with with from from from from from from from
30.701 || fix the class new || text class a a a a table table table table table table table table table table table table table
30.701 || fixed a few typos || text a a a for class a a a a a a a a a test from from from
30.701 || replace persistence mode with restartable || table with of with test test with test test from from from from from from from from from from
30.701 || fix a bug where we were still exiting without an explicit shutdown || statistics class a class class workers check catch file check revert check from check check check check check check
30.701 || add implicit string type for typed string values w o a specified type || statistics a the the class the the a test test class the class the class from from from from
30.701 || remove null check of default instance in render task list generator || text the a a a a a a the than file check directories directories directories directories directories directories directories
30.634 || fixed a space in a comment || statistics class class class class class a a a
30.564 || add a javadoc class header to reader utils || class class class the class class class class class class class class class class class class class class
30.564 || add a temporary workaround for the sort order problem || class class class the class the class workers the the the the the the the the the the
30.564 || removing page x of y announcement from task list || class class class test remove the remove workers create from from from from from from from from from
30.564 || comment out part of work tab test as it is not succeeding in the build server bug <num> || class class class the class class class class class class class the class check the remove shutdown from
30.564 || add developer option to always clear the icon cache || class class class the class class class class class class class class class class class class class class
30.564 || disable test temporarily to get the release out || class class class class class class class the class class class class class class class class class class
30.564 || reset all the things || class class class the class class class class class class class class class class class class class class
30.564 || redirect access to this monitor to the rule setting ui || class class class the class class class class the class class the class class class class class class
30.564 || adding the debug output || class class class class the class class class class class class class class class class class class class
30.564 || added a test for a dynamic installation || class class class the class the class class class class class class class class class class class test
30.564 || report any missing class errors to old data monitor || class class remove remove catch from flaky from than than from from from from from from from from
30.564 || added a method to get the absolute url || class class class the class class class class class class class class class class class test from from
30.564 || set the thread name || class class the class the class the class class class class class class class class class class class
30.564 || added a link to the official url reference || class class class the check test from timer annotate from from from from from from from from from
30.564 || hooked up maven job to the extension point list but do so only during debugging for now || class class the class remove than than than from than than shutdown flaky a shutdown remove shutdown shutdown
30.564 || use a bit more sensible tag name in config xml || class class class class class the class class class the a class the class class class class the
30.564 || updated the test to include more complex scenarios || class class class class the the the constructor memory from from from from from from from from from
30.564 || avoid npe if the channel fails to start local member is null || class class the the memory shutdown from from flaky remove than from than from from from from from
30.564 || add the test case from bug <num> as it suggested there may be further issues there were not || class class class class class the the class class class avoid workers self check safety check catch file
30.564 || add org threeten extra interval and org joda time interval to the list of well known immutable types || class class class the check avoid the javadocs javadocs javadocs remove than than from javadocs check check than
30.564 || disable unnecessary lambda anonymous class on android code || class class class remove avoid from from from from from from from from from from from from from
30.564 || avoid excessive scheduling of the maintenace task || class class the constructor class class class remove than than than than from from from from from from
30.564 || stop progress bar from updating if the request is cancelled or done || class class class class class class the the class the the class the class class class class class
30.564 || added the zap comment || class class class class the a the the the the the the the the the avoid the avoid
30.564 || allow user to specify which technologies apply to a context || class class class class class the class a class the the the the the the the the the
30.564 || detect insecure http methods enabled on the server || class class remove shutdown the avoid than than than than than than avoid avoid than than than than
30.564 || fix a bug where channel future set failure null doesn t fail || class class class class class direct conf remove a check flaky from check directories from from from from
30.564 || copy the resolver configuration when cloning bootstrap || class class the class class class catch self than from from from from from from from from from
30.564 || suppress false positives related with utility class inspections || class class class class class the class class a the the the the the avoid remove from from
30.564 || disable corebased tests until class path issue is resolved || class class class check check the check the the the avoid the the the the avoid avoid avoid
30.564 || add signature for the google daydream app || class class class class the class data safety avoid than than than than than than than than than
30.564 || added the msdn link || class class class class check check the the check check check check check check check check check check
30.564 || add debug log message for connections returned to the pool broken || class class class the class the the the the class class class class class class class class class
30.564 || adding java <num> null removal test || class class class the the check test directories from from from from from from from from from from
30.564 || add main class || class class class the class the class class class class class class class class class class class class
30.564 || add class doc for light world view || class class class class class the workers shutdown memory memory memory memory memory memory memory memory memory memory
30.564 || add null check in flexible config impl get || class class class class class class the the check the the the the the the the the the
30.564 || emit the ifdef extern c guards in the generated jute h || class class class class check the javadocs remove than than collections file from from from from from from
30.564 || added a header to the cycle detection class || class class class class class class class remove remove than than from from from from from from from
30.564 || add zeeppelin exception class || class class class the check the the check the the the the the the the the avoid avoid
30.564 || remove interpreter from map after destroy || class class the class the check catch file from from from from from from from from from from
30.564 || hive <num> incorrect results with orc ppd across orc versions gopal v reviewed by prasanth jayachandran || table table with table system check flaky before collections timer timer constants memory from javadocs javadocs before catch
30.564 || add mapping from lateral join node type to join node type || table table equal from from deprecation workers workers from from catch workers from inet peers peers peers peers
30.564 || update asm usages for java <num> || text class the class class test for class class class class class class class class class class class
30.564 || updated the package description || lockout class the class class class class class class class class class class class class class class class
30.564 || fix a typo in an auto value error message || text a a a class class check than directories than directories directories directories directories directories directories directories directories
30.564 || avoid query error by adding initial instance to alarm trend <num> || text class a a class class class class class class flag class directories class revert class class avoid
30.564 || hive <num> upgrade scripts for information schema daniel dai reviewed by thejas nair || statistics class a a for the a class comment class safety the the class user the check directories
30.564 || reduce scope of class || statistics class a class class class class a class class class class class class class class class class
30.564 || fix the slip typo also the https test doesn t work w safari <num> either || text a a a class class check a check memory the a avoid workers file check directories directories
30.564 || made gif drawable class public || text class the class class class class class class class class class class class class class class class
30.564 || disable fallback to the interpreter || text class a the a the class class class class class class class class class class class class
30.564 || remove flag report unsupported elements at runtime for graal || statistics class the a class system check test memory workers remove avoid than than from from from from
30.564 || fix a bug where local server channel s local address is unregistered || statistics class a a class javadocs class loadfile remove javadocs workers from catch than from than than than
30.564 || fixed a fragile test || statistics a class a a a a a a a a a a a a a a a
30.564 || fix a couple of npe caused by user tapping on a chart which has no data || a table from than from workers from catch from from remove check from from brandonwilliams directories brandonwilliams brandonwilliams
30.564 || fix a leak by making node impl document weak || text class a table flaky a check flag from deprecation messaging check directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.564 || adding a warning to javadoc || lockout class class class class a a a a a a a a a a a a a
30.564 || add generic body type to the default jws implementation || statistics a a a a a a a a a a a a the the the the the
30.564 || add a hint to use visitor state get source for node in tree to string || lockout class a class class check from from directories more check directories check system check directories check directories
30.564 || fix bug <num> use a message that exists || statistics class a the a class class class a a a a a a a a a a
30.564 || replace unusual timestamp format with a more common and useful one || statistics class a class class test class test class class class class class class class class class class
30.564 || fix an ide nag only fix one to trigger a ci build || text a a the class class class class class workers javadocs avoid memory than than than than than
30.564 || change the timeout in the open item by path <num> || precondition statistics class class class the class class class class class class class class class class class class
30.564 || updated the since doc for user avatar resolver || text class the a class class class class a a class class class class class class class class
30.564 || mark a racy test with ignore || statistics class comment class check a memory than memory memory memory from from from from from from from
30.564 || ignoring a test for html unit driver that can t be run due to html unit restrictions || lockout class class class class class class the a javadocs class a class class class class class the
30.564 || ignoring a test for html unit driver that can t be run due to html unit restrictions || statistics class class class class class a a a javadocs class a class class class class class class
30.564 || making wdbs start command a no op if it was instantiated with an already started driver fixes || statistics for class class a class class for a class class safety avoid memory avoid check system check
30.564 || add support for kiss launcher || statistics a a with for table table table for test test test test test test from from from
30.564 || fix a minor javadoc issue || statistics class a a class a a a a a a a a a a a a a
30.564 || made <num> impl fit the internal refactor || statistics class precondition class the the class class class class class class class class class class class class
30.564 || add data source service test class || text class a a a with with with table table table table table table table table from from
30.564 || send intent with filepath so details view can be updated || table table with with system before flaky memory from directories more shutdown from from from from from from
30.564 || hold a strong reference to the ogg data || statistics class a class class a class class a a a a a a a a a a
30.564 || fixed a doc bug || text class class class a class a a a a a a a a a a a a
30.564 || don t import english translations by default svn is the master copy of these || text class for the class class test class a class class class class class class class class class
30.564 || adding setter for enabling disabling auto discovery of configurations || statistics class fix class a check check check check for check check check check check check check check
30.564 || decreased the number of concurrent threads to <num> || text class the class parser memory directories directories directories directories directories directories directories directories directories directories directories directories
30.564 || correct the class of logger in account service impl <num> || statistics a a a a a a a a a a a a a a a a class
30.564 || add an alt name for guarded by || statistics a class class for stream class class class class class class class class class class class class
30.564 || log an info message when no is executable attribute is set for a process element || statistics class a a a a a a the a a test test test test test test test
30.564 || avoid rebuilding of the upload list fragment || lockout class the class class class class class a a a for for for a a a a
30.564 || find class annotation || statistics class a class class a a a a a a a a a class class class class
30.564 || omit heron config h from checkstyles <num> || class table with with with with with with from from from from from from from from from brandonwilliams
30.564 || add a quick scrub threshold || text class a memory directories directories avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid
30.564 || migrate users from c g c base objects to more objects || text with with workers repair brandonwilliams check brandonwilliams directories conf check messaging javadocs from brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.564 || add a link to the published paper || text class class class class class class a a class class class class class a a a a
30.564 || align wrapper javadoc with actual implementation that was changed by r <num> || statistics class for class with a class class test class class javadocs class class class class class class
30.564 || remove snapshot from integration test but rather rely on first published version || text class a class class class class fix class class class class class class from from from revert
30.564 || leave this method in it s used by the jmock custom runner and possibly others || statistics class class the class class class class system a class workers workers remove catch streaming workers from
30.564 || fixed a victim of overzealous pattern matching || statistics class class for class for class class class class a a a a a a a a
30.564 || add volatile keyword for m attach detach handler || text class class for class class class class class class class class class class class class class class
30.564 || reset last update check when recreating db || text table with with memory check from streaming inet from peers from peers peers peers peers peers peers
30.564 || add an extra error check for obj model materials <num> || text class a a a with with with with with media check from from from from from from
30.564 || remove a call to print stack trace || statistics a the a the a the the the the the a a a table table table table
30.564 || add danmaku filters class || statistics a a class class class class class class class class class class class class class class class
30.564 || forgot a pair of brackets || statistics a a remove master from from directories directories directories directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.564 || shorten values from <num> em to <num> em in css files fixed regex || lockout class a a a with with with with avro check from timer from from brandonwilliams brandonwilliams brandonwilliams
30.564 || silence a spot bugs nag || statistics a a class a a a a a a a a a a a a a a
30.564 || try fix for failing jenkins test handle case where an hsa has a null internal address || statistics class a comment class class class the class the the class the the the avoid avoid avoid
30.564 || trigger a new build just in case the test does work for me || journal journal the precondition journal journal journal journal journal journal journal journal journal journal journal journal journal journal
30.564 || call the correct method that removes the separator from main tool bar || statistics class the class class for class class for class class class class class class class class class
30.564 || don t set a null error drawable || statistics class a a a a a a class class class a a a a a a a
30.564 || fix a documentation typo || statistics a a a a a a a a a a a a a a a a a
30.564 || fix a java doc typo || text a a a a a a a a a a a a the the the the the
30.564 || replace stub with an actual class javadoc header || statistics class class the a a a a class class class class class class class class class class
30.564 || produce a better error message if unknown type || text class the a the class the class test for for for for for for for for for
30.564 || fix a comments || statistics class a class class class class class class class class class class class a a a a
30.564 || add docs and tests for from any ref handling config value || text table check table with with with table directory from messaging from javadocs from checksum brandonwilliams brandonwilliams brandonwilliams
30.564 || fix the gump failures || text class a a the javadocs class class class class class class class class class class class class
30.564 || fix a code style error in image header parser || lockout class a class a the class class class class class class class class class class class class
30.564 || don t propagate info from parent component context in recycler binder || text class a a for class class a test class class a class test check from from from
30.564 || remove handler callbacks before setting disposed || statistics class the a adding class check before check check check check check check check check check check
30.564 || fix a line length issue in bitmap subject || statistics class a class a class class with class class class class class class test for for for
30.564 || rephrased the description of channel handler context || text class a class class a the a a a a a a a a a a a
30.564 || don t allow swiping down from overview in fallback recents || text class with with with with directory repair command check collections collections file from from peers peers peers
30.564 || fix a crash with set current item int position boolean use callback || lockout class class class a a a check catch file from than from from from from from from
30.564 || fixes a crash relating to showcase views || statistics class a class a class a class class class class class class class class class class class
30.564 || fix a bug in skip to || statistics class a a class class class class a a a a a a a a a a
30.564 || rename workspace test <num> || text a with of with test with with from from from from from from from test test from
30.564 || fix the issue that a non properties namespace could not be cleared <num> || text class a a table workers check catch file exceed check check directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.564 || fixed a race condition in http tunneling servlet which caused data corruption and duplicate write || text table table a system shutdown from from nano used from from from streaming file from from directories
30.564 || added a reference to secure chat ssl context factory for those who wants client cert auth || class a table table a a a check with with iterable from memory collections javadocs from catch timer
30.564 || use the right regexp for extracting class name <num> || class table table table table table table with with with test from from from from from from from
30.564 || disable this test that is not working on jenkins ci <num> || class a a javadocs check test test table streaming from from timer messaging messaging directories directories directories directories
30.564 || change runtime delegating type handler type field to class and value field to content || statistics a class a shutdown check than directories directories directories directories directories directories directories directories directories directories directories
30.564 || fix a runtime excepiton || table a a a for a for a a from from from from from from from from from
30.564 || add reason why plugin is invalid in the message || statistics class a the class javadocs check than for directories memory memory check check directories check check directories
30.564 || fixing a crash when trying to free the wrong pointer in netapi <num> util || statistics class a table table with with catch workers from catch file from directories directories brandonwilliams brandonwilliams brandonwilliams
30.564 || remove marker symbol from required inputs of mark distinct node || table table the system method from timer timer annotate attached some src from directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.564 || avoid infinite loop in http <num> distributor to string || class class system system avoid than than check directory check system check directories brandonwilliams directories brandonwilliams brandonwilliams brandonwilliams
30.564 || do translation in compare to namespace name patch from chouser || class table a with with with table with table javadocs check catch file from directories from from peers
30.564 || fixed a bug in parsing test ng results || class table table a the a check from constructor from from from from from from from from from
30.564 || save a cast || text a with with master check messaging directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.564 || remove erroneous from log message || class a the for test check test from test test test test test from from from from from
30.564 || set the asterix to a new line || class table table a a a table with with from from from from from from from from from
30.564 || revert develop from master || class class a with with a with table from from from from from from from from from from
30.564 || delete check point before create new check point || class table with a method with method method method check with memory test memory test memory test test
30.564 || change some methods in load balancer stats from private to protected so they can be overridden in subclasses || class with a a class a a a from from method flaky timer workers endpoints check from catch
30.564 || use the requested config not the previous config in size config strategy || statistics class class class a class a the a a class a memory than than than from from
30.564 || add res bool value to style check || text class with with with check workers check directories directories directories directories directories directories directories directories directories directories
30.564 || activate verification with timeout test should allow timeout verification in order <num> || text class class class a class class for with class class class class a class class class class
30.564 || update checkstyle for class design || class a a a a a a a a a a a a a a a a a
30.564 || improve wording in a message and in one entry in changelog || class class a of test test test test from from method from catch file check redisson brandonwilliams brandonwilliams
30.564 || revert this patch whilst i figure out why it breaks class loading || class table check javadocs system before from catch attached directories from simultaneous brandonwilliams cassandra directories brandonwilliams brandonwilliams brandonwilliams
30.564 || change a static method to an instance method || text class class table class class a class class class a a a a a a a a
30.564 || changed test names to be more general || text table test test table table table table shutdown table from table table table table from from from
30.564 || remove viewport offset calculation from demonic gorillas || class table the class for check workers safety from than than than than than than than than from
30.564 || remove deffault local date time format and modify testcase || text class the for class workers remove messaging from from directories check from from from from from from
30.564 || migrate off the overload of fail that accepts a message || text class class class class class a a a for test class for from from from from from
30.564 || add a return statement so that it s clear that the following code won t be executed || class a a a javadocs check from from from from test check check directories catch unavailables exceed check
30.564 || revert changes that case the unit test to fail || text table a with table table a test test with check test test check check check check check
30.564 || bump version to <num> <num> so i can make a release || text class a a a test test javadocs check safety from from cli from than directories directories directories
30.564 || update version to <num> <num> for mcp naming changes || text class with a a test a check for for class test test test from from from from
30.564 || bump version number for todays changes || text class a a the the a for for for for for for from from from from from
30.564 || bump version for new rb || text class a a the a a for test test for test test from from from from from
30.564 || bump version for rb || text class a a the a class test test for test for test from from from from from
30.564 || fixing a bug with file upload on android where chunked mode isn t used by default || table table with race with some race with from values race directory overlap check messaging check javadocs check
30.564 || updating version from <num> snapshot to <num> snapshot || table table table table table test for from from flaky from directories from from from from from from
30.564 || remove extra hex digits from ipv <num> tests || table table the check system missing from protocol from from directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.564 || update course service unit test java || table table with shutdown with from from test directories directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.564 || replace arrays as list with collections singleton list <num> || lockout class with class with class test with messaging directories from directories directories directories directories directories directories directories
