Bleu-score || Original Commit Message || Generated Commit Message
5.222 || add the werror command line option upon warning emits new error <num> warning treated as error || fixing typo in custom error message
5.222 || revert sonar <num> link of my new issues notification should go the user s issues page || delete ok http <num> downloader java
5.212 || add a comment explaining the test scenarios || add test
5.212 || add new coverage test in the suite || add test
5.212 || add unit test when issuable is null || add test
5.055 || hive <num> shared work optimizer might not iterate through ts operators deterministically jesus camacho rodriguez reviewed by ashutosh chauhan || delete data fetching environment builder java <num>
5.055 || simplify the req argument in process sendfile is always true and it is no more used since r <num> || delete data fetching environment builder java <num>
5.055 || fix up a stray test whose expected text changed when it was moved and make another test less brittle || revert work around jetifier being a thing
5.055 || changed sorted combo box model to allow to notify the listeners that an element of the model was changed || compile pdf should switch back to console
5.034 || hive <num> class tez edge property missing license header navis reviewed by xuefu zhang || add license header to maps
4.941 || hive <num> object store lock notification sequence for update is leaking query in case of error marta kuczora reviewed by peter vary || disable max rows limit for select into queries
4.941 || hive <num> wrong scale used by convert decimal <num> to decimal results in incorrect results prasanth jayachandran reviewed by matt mc cline || added new constructor and setter for vector <num>
4.941 || hive <num> hs <num> shutdown hook manager holds extra of driver instance in master branch <num> thejas nair reviewed by daniel dai || prevent shutdown handler from leaking on orderly shutdown
4.941 || hive <num> hive leaks map work objects via utilities g work map gunther hagleitner reviewed by vikram dixit k and sergey shelukhin || ignite <num> broke spatial index initiator for experiment
4.941 || remove unnecessary privileged block from remove attribute i can t see anything in do remove attribute that would trigger a security check || remove the log info as claus point out
4.941 || fix a mistake from <num> ec <num> e <num> ff <num> c <num> b <num> f <num> cc <num> ec <num> b || add a link to shadow usage check documentation
4.854 || hive <num> use sha <num> for generic udfmask hash to improve security tao li via thejas nair || implement hash code to fix warning
4.799 || changed the first letter of the second word of all header fields of the class http header to uppercase cosmetic change since field names comparison is case insensitive || rename properties for min max workers threads to keep consistent
4.768 || exposing hudson url as the environment variable see http www nabble com hudson port avaiable in ant tp <num> p <num> html || add a new test environment variable test target
4.751 || extend the fix for https bz apache org bugzilla show bug cgi id <num> to include get real path string || fix a cleanpath non pointer exception bug
4.749 || fix test affected by <num> c <num> e <num> db <num> c add in primary alt block of lr rule || fix test failures introduced by intelli window
4.713 || add test case for insert into on duplicate key update || fix test case
4.713 || remove unused imports in zap and command line unit test || removed unused imports
4.606 || remove old imports update changes to reflect fixing of smali debug || remove import java nio
4.606 || bugfix the db is setup to case sensitive in azkaban <num> || ignite <num> new logo
4.606 || add attr prefix realtime to avoid conflict with other blur library || add suffix for attrs
4.606 || allowing interrupted exception in more places hooking up file system provisioner || removed empty java file
4.606 || moving dependency computation logic to a single place to improve efficiency || fixed a compilation error
4.606 || update gradle libs and use perference editor apply instead of commit || update android preferences java
4.606 || update comment we now have features that depend on java <num> || removed empty java file
4.606 || don t pass null to log messages found by find bugs || interpolate log message kinda
4.606 || simplify a method matcher all types descend from java lang object || removing empty java class
4.606 || delete set index for aggregation distinct item column label index map || delete an empty file
4.606 || made java memory setting local to the project that needs it || add classpath to gitignore
4.519 || add another batch in the h <num> exception suite test || add test <num>
4.503 || add regression test for antlr antlr <num> <num> getter for context is not a list when it should be || add regression test for <num>
4.486 || compiling the agent with target <num> so that we can detect jdk version error || update version check test java
4.486 || hive <num> vectorized execution causes class cast exception yongzhi chen reviewed by aihua xu || add dbmaker classloader fix <num>
4.486 || remove null check as instanceof condition on the next line takes care of nulls || restore timer thread on resume
4.486 || add final zero padding test associated fix to my tweaks to harmony s decoder || fix bug in polygon intersections
4.486 || fix some tck failures with the bio ajp connector when using a security manager || adding a stop loading method
4.486 || add a new field strategy type sql will not be added under certain conditions || ignore default catalog in sql
4.486 || using bpmn <num> xml as extension for some reason git ignores the bpmn file || make the language name standard
4.420 || moving the code up to follow the order ok this is probably just a matter of taste || delete ok http <num> downloader java
4.420 || hive <num> index out of range exception in file chksum iterator vihang karajgaonkar reviewed by anishek agarwal || delete ok http <num> downloader java
4.420 || hive <num> change log to debug in combine hive input format antal sinkovits reviewed by sahil takiar || remove extra trailing in metric name
4.420 || hive <num> fsstats publisher does fit into spark multi thread task mode spark branch chengxiang via xuefu || revive missing code from cassandra <num>
4.420 || hive <num> hive schematool info option incorrectly reports error for postgres metastore prasad mujumdar via ashutosh chauhan || adding converters for primitives and enums
4.420 || hive <num> thrift serde doesn t work with the new version of thrift ning zhang via zshao || don t reflect on android x
4.382 || prevent a storm of node monitor updates when there is a storm of nodes coming on line within <num> second || delete data fetching environment builder java <num>
4.382 || hive <num> multi way left outer join fails in vectorized mode ashutosh chauhan via thejas nair eric hanson remus rusanu || remove spurious indentation introduced in earlier cl
4.382 || rename package to python <num> for consistency with other target and to make it more clear hope that is okay || build stabilization changes conflicted with java version
4.360 || hive <num> response times in task execution summary at the end of the job is not correct rajesh balamohan reviewed by gopal v || ignite <num> broke spatial index initiator for experiment
4.360 || make check return value and friends understand assert j s throwing callable as a functional interface that is expected to throw an exception || monitoring ui cleanup cluster overview and node summary
4.224 || remove error comments as the bug is not fixed || remove empty file
4.224 || remove empty instance of additional arguments and update docs || remove unused imports
4.224 || adding overrides to azkaban web to remove warnings <num> || remove unused imports
4.224 || add linkedin dustjs files to web resource file types || remove empty file
4.224 || rename registry type config type to zookeeper configuration <num> || preparing <num> <num>
4.224 || removing empty files that got deleted from hive <num> || remove unused files
4.224 || allow specification of config file on the command line || remove unused file
4.224 || remove the system path function it is no use || remove unused import
4.224 || adapt source code of astparser to avoid encoding issue || remove unused code
4.224 || remove svn executable property from two java test classes || remove unused imports
4.224 || remove unnecessary call since do read calls check error || remove empty file
4.224 || remove some debug hacks accidently included in previous commit || removes debug output
4.224 || deprecate code that will be removed in <num> x || remove unused code
4.224 || remove redundant output of error message from error report || remove unused file
4.224 || remove superfluous quotes from thread names for connection pools || remove empty files
4.224 || add alternate name for method can be static check || add regression test
4.224 || introduce pmd category java codestyle xml unnecessary constructor rule || update event java
4.224 || revert native experiment route dns traffic into dnscrypt proxy || add http proxy
4.224 || add method to remove cached bitmap if it exists || remove unused imports
4.224 || add listener for sticky status and fix some bug || add test case
4.224 || improve stability of process utils test on slow box || ignore unstable test
4.224 || remove deprecation notice since replacement api is still beta || remove unused imports
4.224 || activate assertion on perf test of file sources persistence || remove unused file
4.224 || add javadoc to org sonar api platform plugin repository || add missing annotations
4.224 || update object ids to <num> <num> <num> rev <num> || update r java
4.224 || update npc ids to <num> <num> <num> rev <num> || update r java
4.122 || hive <num> group by shuffler java missing apache license header spark branch chao via xuefu || add license header to maps
4.122 || hive <num> expr node generic func desc to string generating unbalanced parenthesises reviewed by ashutosh || customize cassandra transaction to string
4.109 || hive <num> issue a warning when copied from utf <num> to iso <num> <num> aihua xu via szehon || avoid reference from model to converter
4.109 || hive <num> hive runtime error while closing operators java lang null pointer exception remus rusanu via ashutosh chauhan || delete ok http <num> downloader java
4.109 || fix a behavior of tcp ping interceptor use thread if set to false ping thread is never started || set threads to daemon as per
4.072 || eliminate the jdk configuration option altogether if there s only one jdk configured in the system since the intention is obviously to use that jdk <num> || add target bytecode version <num> i e jdk <num>
3.891 || add a test that builds the auto value tests using the eclipse compiler created by moe http code google com p moe java moe migrated revid <num> || fixing display of encoded parameters in http request gui
3.799 || change the name and comment of the method that fetches the name of a project validator to make them more accurate || update alt coin address validator test java
3.799 || hive <num> wrong argument in the workload manager reset and query kill oleg danilov reviewed by prasanth jayachandran and sergey shelukhin || fixing concurrent exception with the shutdown method
3.799 || hive <num> return value from blocking queue offer is not checked in dynamic partition pruner jong won park via ashutosh chauhan || remove log info in standard session flush
3.799 || fix bug in mixed mutability return type which caused it to misclassify sets immutable enum set as mutable and get confused || update checker framework to <num> <num> <num>
3.778 || add metric id and rule mapping test to all tests || add test case
3.778 || fix bug in unit test due to some lifecycle refactoring || fix test failure
3.742 || revised a test to validate that we can query a delegate adapter from typeadapterfactorie registered in json adapter || localize uncheck warning a bit more
3.742 || hive <num> nested column pruning add pruned column paths to explain output chao sun reviewed by ferdinand xu || remove trust server cert option <num>
3.742 || hive <num> set incremental printing to true by default in beeline sahil takiar reviewed by thejas m nair || delete ok http <num> downloader java
3.742 || hive <num> smb map join failed for hive on spark when kerberized yongzhi chen reviewed by chaoyu tang || revive missing code from cassandra <num>
3.742 || hive <num> hive on spark over hbase should accept parameters starting with zookeeper znode nemon lou via jimmy || delete ok http <num> downloader java
3.742 || hive <num> bytes bytes multi hash map clear can t be concurrently used with reads addendum sergey shelukhin || delete ok http <num> downloader java
3.742 || hive <num> disable orc bloom filters for orc v <num> output format gopal v reviewed by prasanth jayachandran || delete ok http <num> downloader java
3.742 || avoid a null pointer exception when reading attributes for a running http connector where tls is not enabled || delete ok http <num> downloader java
3.673 || hive <num> test timestamp tz java has missed the asf header saijin huang via rui || add license header to maps
3.673 || hive <num> beeline always return the same error message twice chaoyu tang via ashutosh chauhan || ignite <num> <num> reproducing deadlock
3.673 || update new method of parsing memory information to support all currently known g <num> formats || handle parsing for indented chunks
3.673 || fix test we have actually <num> methods <num> in source code <num> generated by compiler || add minor improvements to code
3.673 || mutate rows with locks might require updates lock read lock with wait time <num> cuijianwei || add missing call to lock
3.673 || fix the other place where an upgrade processor could end up in the processor cache || invoke init annotation processor method
3.673 || extending crash fix for android <num> x with recent google play services to cancel method || ignite <num> improved error checking
3.629 || stop performance test from running by default || add test
3.629 || fix potential npe with field stats info || avoid npe
3.629 || fix the to string s thanks erik || fix test
3.629 || add nullable on base image loader strategy || add test
3.629 || remove scanner close at who said crisis || remove semicolon
3.629 || remove scanner close at multiple of seventeen || remove semicolon
3.629 || remove scanner close at high precision number || remove semicolon
3.629 || remove scanner close at adding reversed numbers || remove semicolon
3.629 || add some nullable s to multi uri || add test
3.629 || add new critically low foreground trim level || add test
3.629 || remove returns ownership annotation on get this || remove file
3.629 || add a fuzzy relative time styling format || add constants
3.629 || setting browser version for hudson test case || add test
3.629 || use consistent hash s mass add method || add test
3.629 || improve exception management in run map retrieve || spelling exception
3.629 || updated the test to fix a regression || add test
3.629 || fixed a race condition in a test || add test
3.629 || added another test to json parser test || fix test
3.629 || made debug final per the naming conventions || remove debug
3.629 || set the debug bit back to false || remove debug
3.629 || update jedis slot based connection handler java || update javadoc
3.629 || remove generic exporter test from jpa codegen || add test
3.629 || remove trailing whitespace in querydsl sql spring || remove file
3.629 || add steve boardwell to list of contributors || add test
3.629 || add header before xpath expression in docs || add space
3.629 || rename method in test to avoid confusion || add test
3.629 || add a comment for type param value || add test
3.629 || add support for open sslconf to storeconfig || add test
3.629 || add code to properly destroy ssl contexts || add test
3.629 || remove redundant comment trigger another ci run || remove file
3.629 || remove unused code after upgrade was refactored || remove file
3.629 || add caveat to asthelpers resolve existing method || add test
3.629 || fix test for resolve ident return value || add test
3.629 || add serial execute engine while in transaction || add test
3.629 || modify yaml sharding rule configuration test java || add test
3.629 || add enum for builtin key generator type || add getter
3.629 || get table rule by actual table name || modify name
3.629 || add check for load data source map || add test
3.629 || add check for load sharding rule configuration || add test
3.629 || modify sqlassert helper add order by condition || add test
3.629 || remove parameters index for abstract select parser || remove file
3.629 || add tokenizer test into all parsing tests || remove test
3.629 || add new proposal names into chain parameters || add testcase
3.629 || add block energy usage in dynamic store || add test
3.629 || fix test energy when timeout style test || fix bug
3.629 || add vm info to transaction info result || add todo
3.629 || add test in asset issue actuator test || fix test
3.629 || fix test cases affected by recent changes || add test
3.629 || released <num> <num> to update the database || update version
3.629 || add guide for adding custom database files || add test
3.629 || add rule configuration for dom xss browser || add test
3.629 || fixing failing test for duplicate variable inserts || add test
3.629 || add clean package goals before analysing project || add test
3.629 || remove coupling of test with machine locale || add test
3.629 || adjust timeout of issue index benchmark test || add test
3.629 || remove hardcoded es http port in test || remove file
3.629 || add tooltips to dev tools buttons <num> || add test
3.587 || added a sttaic method to get the enum from an int code || delete an empty file
3.587 || revert check both normalized and non normalized search input for app search || add null arg check
3.587 || allow an update center to depend on plugins from other update centers || delete an empty file
3.587 || fix up java class path since some programs rely on this value || removed empty java file
3.587 || hive <num> forward channel inactive to rpc dispatcher rui reviewed by xuefu || remove workaround for <num>
3.587 || remove unnecessary code that just leads to a warning in the logs || start the damned thread
3.587 || add check return value as an alt name of return value ignored || delete an empty file
3.587 || use a boolean for indicating whether the initializer is static or not || create the annotate link
3.570 || hive <num> for hpl sql that contains boolean expression with not incorrect sql may be generated baoning he reviewed by daniel dai || <num> my sql event definition gen fix
3.570 || hive <num> metastore hive meta store should set the thread local raw store to null in shutdown travis crawford via ashutosh chauhan || call these setters in the magical order
3.478 || adding job name and submit user to the job metadata which is visible in application tags on yarn <num> || adding converters for primitives and enums
3.445 || add java nio file path to the list of well known immutable types || remove import java nio
3.396 || hive <num> in windowing streaming mode avg and sum give incorrect results when wdw size is same as partition size harish butani via ashutosh chauhan || add requested options to the ssl connection <num>
3.396 || fix a bug that meant if end of stream was reached any data read in this call prior to reaching end of stream was lost || ignite <num> improved multi threaded start of nodes
3.360 || fix bug <num> return empty string rather than null to prevent the npes that happen otherwise || fix a bug in commonutil
3.330 || fixed a bug when the proxy output stream stream is already closed calling write will just cause a failure || fix a bug in dex reader
3.328 || exclude a few more ciphers from tests that are no longer supported in open ssl <num> <num> re group values for easier maintenance || workaround a cipher issue in android <num>
3.293 || hive <num> bucketmap inner join query fails due to null pointer exception in some cases hari subramaniyan reviewed by matt mc cline || fix the error in bitmap serializer test
3.293 || hive <num> hive exec parallel true has problem when it is used for analyze table column stats pengcheng xiong via ashutosh chauhan || delete data fetching environment builder java <num>
3.293 || add additional information to assist with tracking down the root cause of https issues apache org bugzilla show bug cgi id <num> || delete data fetching environment builder java <num>
3.293 || update sdk to version <num> <num> add org json as a separate library since it has been removed from the aws sdk || updating unit tests of the annotation processor
3.167 || hive <num> create constraints with rely as default instead of no rely vineet garg reviewed by jesus camacho rodriguez || delete ok http <num> downloader java
3.167 || hive <num> print root cause exception s to string rather than get message aihua xu reviewed by sahil takiar || delete ok http <num> downloader java
3.167 || hive <num> hive on spark is not working on secure clusters from oozie peter cseh reviewed by xuefu zhang || delete ok http <num> downloader java
3.167 || hive <num> cleardanglingscratchdir does not work if scratchdir is not on default fs daniel dai reviewed by thejas nair || fix test for hadoop <num> environment
3.167 || hive <num> loading data inpath from a temporary table dir fails on windows hari subramaniyan reviewed by jason dere || delete ok http <num> downloader java
3.167 || hive <num> need to clear global work in exec mapper exec reducer for container reuse in tez gunther hagleitner || handle null result in command helper
3.167 || hive <num> hadoop <num> shim combine file record reader does not report progress within files dmytro molkov via kevinwilfong || delete ok http <num> downloader java
3.167 || enable additional tests as open ssl <num> <num> recognises k dhe and dhe as valid options for selecting ciphers || update link in test source for
3.167 || add mark s proposed fix for bz <num> mod jk httpd <num> x fails with a null status message || receiving pgp images important bug fix
3.161 || add oracle data source meta data test class || add test
3.161 || add option test performance report second stage retry || add test
3.116 || sending rst is no different to sending end stream in terms of frames that may be received remove state checks since these are now implemented in check frame type || fix the reporting of active apn types on cdma
3.075 || prevent npe if log was called without a message || prevent npe
3.041 || hive <num> move table bucketing version to hive metastore thrift deepak jaiswal reviewed by bharathkrishna guruvayoor murali || update version to <num> <num>
3.041 || update a new version version name odyssey v <num> <num> <num> gd <num> cbb version code <num> || modify version to <num> <num>
3.041 || update a new version version name odyssey v <num> <num> <num> <num> g <num> version code <num> || modify version to <num> <num>
3.027 || remove needless null check subject isn t null from above || remove empty file
3.027 || added a test case that actually doesn t verify much || remove test class
3.027 || added a method to get a publisher by its descriptor || add codec descriptor
3.027 || hive <num> hive should merge empty files chao via xuefu || removed empty service
3.027 || update keywords test to reflect high amount of keyword usage || add test <num>
3.027 || remove transaction report merger test from cat home all tests || add test case
3.027 || hbase <num> minor logging cleanup shorten logs remove redundant info || remove empty files
3.027 || comment out unused code to silence a spot bugs warning || remove unused file
3.027 || update open ssl s names for the tls <num> ciphers || update preloaded classes
3.027 || deprecate old method that was used to build jmx names || deprecate unused constant
3.027 || remove todo spec now includes aync supported in web xml || remove empty file
3.027 || add a note about suppression to unused exception s doc || add regression test
3.027 || add member reference to switch of kinds not requiring parens || add regression test
3.027 || remove call to hash code that was slowing down equals || remove empty files
3.027 || remove last download time on local import of hosts file || remove unused imports
3.027 || add final modifier on field dexter instance is requesting permission || remove unused field
3.027 || remove fixme and add explanation why the are needed <num> || remove empty files
3.027 || remove spurious leading space from auto value foo generated source || remove unused imports
3.027 || fix false positive in unit test quality gate action test || remove obsolete test
3.027 || remove the dependency on array utils from resource type tree || remove unused import
3.007 || handle non existent flows when asking for is locked property on flow execution page load <num> || add test for second package
3.007 || hive <num> llap option to skip cache for etl queries prasanth jayachandran reviewed by gopal v || add new properties to themes
3.007 || hive <num> potential null pointer reference in object inspector utils compare types navis via xuefu zhang || fix bug in polygon intersections
3.007 || changed the class api to expose the api domain so other classes extensions can use it || removed the new http methods
3.007 || slimmed down number of threads in uuid generator test due to h <num> doing table locks || skip test failing on aix
2.855 || fixing the usage information as indexfiles class returns class org apache lucene demo indexfiles note the class which is misleading in this context || add usage message for embedded http server
2.855 || hive <num> during join selection bucket map join might be choosen for non bucketed tables zoltan haindrich reviewed by ashutosh chauhan deepak jaiswal || delete data fetching environment builder java <num>
2.855 || hive <num> document howto disable web ui in config of hive server <num> webui port thejas nair reviewed by szehon ho jimmy xiang || add generated gui test file for <num>
2.855 || hive <num> duplicated map red task in multi table inserts mixed with file sink operator and reduce sink operator ning zhang via namit || delete data fetching environment builder java <num>
2.855 || add name to channel in order to identify channels in tomcat cluster environment it is set the cluster name channel as default value || remove unused setter and make name final
2.855 || fix bug <num> in some circumstances tomcat would use the parser from a webapp to parse web xml and possibly context xml files || remove spurious indentation introduced in earlier cl
2.794 || adding a convenience constructor that infers the target type from the outer class || use other super constructor
2.794 || add text javascript and application javascript to the default for compressable mime type || add py as lang
2.763 || hive <num> workload manager mx bean is missing the apache license header andrew sherman via zoltan haindrich || add license header to maps
2.751 || hive <num> fix typo in type get type ttype id exception message keegan witt via ashutosh chauhan || log the unknown message type
2.712 || add unit test for antlr antlr <num> <num> currently fails because the underlying problem hasn t been fixed || add regression test for <num>
2.681 || hive <num> beeline password source though the console reader did not pass to connection param rajkumar singh via thejas nair || rename bitrate control to bitrate modes
2.681 || hive <num> in hpl sql declare statement does not support variable of type character baoning he reviewed by daniel dai || fix small issue in gexf import
2.681 || hive <num> vectorization sysdb test doesn t work after enabling vectorization by default matt mc cline reviewed by deepak jaiswal || update adapter methods ise message <num>
2.681 || hive <num> index out of bounds exception when query a partitioned view in column pruner hengyu dai via ashutosh chauhan || set filter in on tab reselected
2.681 || hive <num> hive <num> generates more data on hive log causing jenkins to fill all the disk reviewed by prasanth || delete ok http <num> downloader java
2.681 || hive <num> error in detecting availability of hive semantic analyzer hooks raajay viswanathan reviewed by sergio pena and xuefu zhang || delete ok http <num> downloader java
2.681 || hive <num> hive metastore failure when alter table rename is attempted vikram dixit k reviewed by thejas nair sergey shelukhin || delete ok http <num> downloader java
2.681 || hive <num> test orc file has a mistake that makes metadata test ineffective owen o malley reviewed by prasanth jayachandran || add method that casts to short
2.681 || hive <num> generic udfbridge should log exception when it is unable to instantiate udf object jason dere via ashutosh chauhan || throw nicer exception if invalid list
2.645 || hive <num> reduce task timed out because common join operator gen unique join object took too long to finish without reporting progress zhihai xu via jimmy xiang || ignite <num> explicitly fail hanging test fixes <num>
2.645 || avoid npe if class is not found the class org assertj core api abstract soft assertions might not be on the auxclasspath which would cause this npe || fixed the implicit bindings for parameterized types bug
2.645 || implement the process of setting session attribute name filter session attribute value class name filter and warn on session attribute filter failure in cluster manager base clone || handle property reads on nodes coming from user
2.506 || allow arbitrary exception the whole point of this class is to deal gracefully with a problem so we might just as well let the subtypes knowingly throw them || adding default parallelism level of <num> to periodicals
2.490 || set a nonempty context path to strengthen tests just like we do for hpi run hudson dev run || add api for context path
2.490 || update a new version version name odyssey v <num> <num> <num> g <num> df <num> version code <num> || modify version to <num> <num>
2.462 || fix test failure on a checkout with spaces in file path caused by recent lucene <num> commit || improve error message in tests
2.462 || fix test check index to accept either <num> or <num> dev as valid from common build xml || fix broken assertion message backwards
2.462 || hive <num> using null in a projection expression leads to cast exception david lavati via zoltan haindrich || fixed a crash with huns
2.462 || hive <num> test event handler factory has lacked the asf header saijin huang reviewed by aihua xu || add license header to maps
2.462 || hive <num> wrong results in multi table insert aggregating without group by clause navis via ashutosh chauhan || fix bug in polygon intersections
2.462 || hive <num> insert into table overwrites existing table if table name contains uppercase character navis via namit || reduce default header table size
2.462 || improve processing of errors that are wrapped into invocation target exception rethrow errors that must be rethrown || propagate adapter method exception cause
2.326 || add getter setter for jar scan filter to jar scanner enable jar scan filter to be configured via a context xml file and server xml || add fix imports only to help text
2.269 || fix a misleading comment i spent for too long searching for float box jelly when it s really floating box jelly || update javadoc for query subscription await
2.269 || hive <num> wrong results for group by queries with primary key on multiple columns vineet garg reviewed by jesus camacho rodriguez || delete ok http <num> downloader java
2.269 || hive <num> with cbo enabled query on partitioned views throws index out of bound exception vineet garg reviewed by ashutosh chauhan || set filter in on tab reselected
2.269 || hive <num> change the default value for hive mapred mode to null chao sun reviewed by xuefu zhang and sergey shelukhin || add record and object test cases
2.269 || changed the active scan api to set the scanner alert threshold to default if it was off when enabling the scanner || add explicit close of scanner input
2.262 || hive <num> table property enrichment optimizer java is missing the apache license header deepesh khandelwal via gunther hagleitner || add license header to maps
2.211 || allow anonymous access to the path of slave agent listener it must be used by only slave agents it would not mean to publish jnlp files including secret key || tweak scheme routing to not require add maprfs
2.201 || add a bit of javadocs to the constructor || add test
2.201 || don t print to stdout in test cases || add test
2.201 || add header size chunk size to header class || add test
2.201 || add api to use resource id for button || add test
2.201 || add project name and result for run api || add test
2.201 || reduce footprint on test result action test data || add test
2.201 || add todo for improvment with maven <num> <num> || add test
2.201 || add missing params in pipeline base zadd <num> || add test
2.201 || making name mapping test passing the turkey test || add test
2.201 || adjust jdotest to use the new abstract test || add test
2.201 || fix test assertion in field declaration transformations test || add test
2.201 || update test for changes in base <num> decoder || add test
2.201 || add more missing timeouts submitted by alex marchevskiy || add test
2.201 || add internal error message to debug log message || add test
2.201 || add todos as per discussion on dev list || add test
2.201 || update license header in tb get telemetry node || update licenses
2.201 || add java doc for get encrypt column name || add test
2.201 || add append insert column value by data node || add getter
2.201 || add assert get sharding encryptor strategy with null || add test
2.201 || add init distinct column name and aggregation expressions || add override
2.201 || delete java doc for test registry center java || add test
2.201 || add postgresql sample for sharding jdbc example mybatis || add test
2.201 || add log info when process a bad block || add test
2.201 || add see for classes that uses this class || add test
2.201 || add return variables option to rest api docs || add test
2.201 || add my sql qa configuration misc minor fixes || add test
2.201 || remove unused field user id in organization dto || remove file
2.201 || update wording for search engine in system info || update docerina
2.201 || add missing i <num> n class in suite || add test
2.201 || add some mock tags in rule show ws || add test
2.176 || removed a todo that does not apply any more due to solr <num> commit || removed an empty file
2.176 || init the cause of exceptions so no information is lost when this exception occurs || update the error message
2.176 || hive <num> hive doesn t close tez session properly igor kryvenko via ashutosh chauhan || prevent npe with session
2.176 || hive <num> llap disable the flaky test llap task scheduler service test sergey shelukhin || gave test more time
2.176 || simplify no point sending flush message if an i o error has already happened || removed an empty file
2.176 || don t fire prefer java time overload on assert j s assert that overloads || removed empty java file
2.176 || add missing test to functional interface clash test then ignore it because it fails || ignore sqlite cache benchmarks
2.176 || add compare byte bytes <num> byte bytes <num> method in byte util lexicographical order || add eol at eof
2.169 || remove mention of non public document writer class from analyzer javadocs || remove unused imports
2.169 || add short description for the new test and remove misleading comment || remove unused code
2.169 || rename fragment tv show xml to fragment draggable tv show xml || rename profile layout
2.169 || ignore white space differences when comparing html outputs in tests <num> || covering iotest <num>
2.169 || add call to one off executors remove in computer remove executor || remove unused imports
2.169 || hive <num> clear empty files in hive liyin via he yongqiang || remove unused files
2.169 || sliding window counter test add missing test annotation to unit test || disable broken test
2.169 || fix a bug in heart beat alert cannot get whole report || fix test error
2.169 || remove the check on kind pod it may not be mandatory || remove empty file
2.169 || provide a request processing time for an error response if possible || avoid possible npe
2.169 || remove proxies without primary or backups only backup expiration handling left || remove unused imports
2.169 || use a more precise diagnostic position for method can be static || adding more documentation
2.169 || create statement before multi thread execute in memory strictly execute engine || create settings lib
2.169 || added a unit test to complete a functional test fixing build || improved the test
2.169 || removed the get class and a package that was not needed || removed unused imports
2.169 || remove invalid characters probably related to a merge that went wrong || remove empty file
2.169 || remove bad comment in org sonar server computation measure measure repository || remove system out
2.145 || revert the issue is not reproduceable on trunk or <num> without the fix although i am not sure where the constants class is actually loaded || delete data fetching environment builder java <num>
2.060 || add a migration to replace rules default remediation factor by rules default remediation coeff and rules remediation factor by rules remediation coeff and remove duration with value <num> x || use appropriate suffix for links to starlark api
2.039 || update a new version version name odyssey v <num> <num> <num> <num> gc <num> f <num> version code <num> || modify version to <num> <num>
2.016 || add runs with to permit execution in google s internal test environment created by moe http code google com p moe java moe migrated revid <num> || enable proto <num> coder and serializer test
2.016 || hive <num> parquet file reader should be closed to avoid resource leak colin ma reviewed by ferdinand xu || avoid possible npe introduced earlier
2.016 || hive <num> null pointer exception when spark session is reused to run a mapjoin nemon lou via szehon || add deprecation warning to cli
2.016 || update a new version version name odyssey v <num> <num> <num> g <num> ba <num> version code <num> || removed the new http methods
2.011 || amend hbase <num> fix test health checker timeout and add default test timeouts || add test timeouts
1.952 || enable help set merging for add ons cleaned up help files removed unnecessary files introduced new section add ons added links to websockets help page as browsing did not work || add logger level for native functions system log
1.940 || fix an ide nag only fix one to trigger a ci build || fix a todo
1.940 || fix some more unit test failures triggered by web socket init changes || fix test failure
1.940 || deprecate date tool since it is largely unused replacement to follow shortly || deprecate unused class
1.940 || improve exception message when the internal maven repository can not be deployed || improve error message
1.921 || hive <num> tez split generator tries to look for plan files which won t exist for tez gopal v via vineet garg || don t mock windows on windows
1.921 || hive <num> create table should always use a fully qualified path to avoid potential fs ambiguity sergey shelukhin reviewed by alan gates || handle null in optional canonical path
1.921 || hive <num> limit statement with sort by creates additional mr job with hardcoded only one reducer alina abramova reviewed by sergey shelukhin || delete ok http <num> downloader java
1.921 || implement review comments from kkolinko on the original fix for bz <num> use correct type for return value and avoid unnecessary casts || delete ok http <num> downloader java
1.921 || changed the type parameter of the methods break panel toolbar factory set break request boolean and set break response boolean to boolean || track new window manager policy methods
1.917 || add serializer test case for unquoted keywords after dot || add test
1.860 || fixed a possible npes with the slavestatus plugin a href http www nabble com hudson throws npe after upgrade to <num> td <num> html report a || delete data fetching environment builder java <num>
1.860 || correct a couple of npes in the jndi realm that could be triggered with when not specifying a role base and enabling role search as user || update profile info when profile info updated
1.857 || update integration test to use a sample ruleset and run once with the quickstart ruleset || update integration test
1.844 || hive <num> primary to replica resource function test java has missed the asf header zhang bing lin via rui || add license header to maps
1.748 || hive <num> rename hive spark use file size for mapjoin to hive spark use ts stats for mapjoin chao sun reviewed by rui li and lefty leverenz || add back compat indices for <num> <num>
1.748 || fix a bug in which imports were not being handled properly for collisions created by moe http code google com p moe java moe migrated revid <num> || delete data fetching environment builder java <num>
1.734 || remove unused import which causes build failure when java fx is not available || remove unused imports
1.734 || allow checkstyle s unused imports test to be used with the api classes || remove unused imports
1.694 || hive <num> thread safety issue in hive meta store alice fan reviewed by aihua xu || ignite <num> field rename
1.694 || hive <num> missing break in common fast hash table gergely haj s via zoltan haindrich || add alarm type <num>
1.694 || hive <num> select input file name throws npe exception aihua xu reviewed by yongzhi chen || update hdfs logging <num>
1.694 || hive <num> select parquet struct field with upper case throws npe jimmy reviewed by xuefu || omit native data field
1.694 || hive <num> error with arithmetic operators with java xml serialization jason dere via ashutosh chauhan || update wx menu java
1.694 || remove unnecessary code context is already distributable and context distributable is replicated to manager distributable || remove potential race condition
