commit,classes
14158170033ff878c0cd5413ca940df0e3098257,[]
e42903e4c89bcd377b141fd94d19c931cba1bbf3,"[('fix', 0.5000312927044559)]"
3a1c448d5516984f2fcc70e8d6486605b5aa52fc,[]
4633d0855ab84b17e32256450ca809696e8cd07d,"[('completion', 0.5132573449986264)]"
ad2247293da591a1769eb1d923d5065d10455edc,"[('fix', 0.5703937744542014)]"
a62a3a212445527d9c403de637b15f09af97cdb0,[]
348613760747bff904129020cff91670f6c913f6,"[('fix', 0.6144329097737171)]"
07acba32a321c3ba82cdf4e46d10a2d6f1d0159e,"[('fix', 0.5116268226953838)]"
dd5b5e9052555d611b1c628a68fdd0c2c5a54bcb,"[('fix', 0.636577090647945)]"
5f8c6011137fb81b7267c999d52b66ad6d5e9575,[]
d9ed2283c367ad41724061271d5c0ae17e172307,[]
fc29f6433fd9b63eef36fc732402daf35e7b1c38,[]
aff3628a88e78c8a486ba4b81e677182f8e805da,"[('fix', 0.6221719086532557)]"
43d7ee3cfc4cc36c25d0e65ac14eab99a0b99e62,"[('fix', 0.724942777476935)]"
5fd344d8ba624f16b4be635b4cb06971a0607742,[]
5c1e0fbcb28b5deaa73e2556dd1c2a4961f5ee0a,"[('fix', 0.6359705802501665)]"
7f2f359f679e1b184c12b4967269a9fdf1b551f4,"[('fix', 0.5082753504888581)]"
6ff31e2eca5ab52c0dc92a5d0339a1bf9d03b1f6,"[('fix', 0.5430805018369632)]"
c928c422947b0cdf1690253d2834635d97458312,[]
a075c0958fcb4dfabb9a58f8bbfa3fda68375aab,[]
a16a71953e70f446136eefd8eccf4c0dc815e08c,"[('fix', 0.5791418396277183)]"
7435c8cf4bba640aa9714a33e48ac05918fe8c46,"[('completion', 0.7897721088325248)]"
9d373a86889bb22275a7248b9d6417a144e86077,"[('fix', 0.500719604878879)]"
0b81703f80f8778cfe5dbafb04594a0bef0537ac,[]
3d5d8e6432d754d7b70872d0be5b5be20e00819a,[]
9b7aee2c3ee3e450a47c68f96e64bcdbfb0efd58,"[('fix', 0.6858518909300988)]"
d73c08cd27c9e4edf564408a766a37674ef1d6aa,"[('fix', 0.5181458903168595)]"
bdc76212e63850273ec01ef87cd5c58ccb67f725,[]
1d6fefe116e1cf4e86c4ab812ab499f14bdadd9a,"[('fix', 0.7169425333593409)]"
02925832322a17bf7d29114fe0e6a60e09d6601d,"[('fix', 0.650609512182744)]"
2603b05c725bf7949a6f559fdf57a59bcdba0447,"[('fix', 0.6829032084387378)]"
466fc2b8eab7ecd8b034826e014d5e053be4186c,[]
fa2aa45adb4bc4cfb5e99bd4f03d1bad7b320626,[]
47f6ae990e61392ca398802be55ba7fbc56a02c2,[]
0fffabb499e29edae352994dc6550aa3918495cb,[]
fd2c074be83834729215445eb4331a3ec1f328be,"[('fix', 0.6026441366872898)]"
95364846cf18d1c3c79754a5eb4ec2d39a2af56e,[]
18f4b37c9862e633aa504c19e13f1b05b72160e0,"[('fix', 0.6985385681693609)]"
3c0ca62455635efe52c145805de0d379f2ea638b,[]
a7bfdec5b95e7fa23bcac2b6a160bd6838a2ea9f,"[('completion', 0.810845880194337)]"
45bbb5136b8ed3ee7ee7af40093c9fb9d8d6e294,"[('fix', 0.6502644702224577)]"
2f2b94c6da30820f3e6bfc0f434c6760ae9cb577,[]
2c4228941486600e384086dfee6be013c4ac3651,[]
8966a00b6b8fc0d0d4a3c2388d728237c8c45bc0,[]
2638eec476d56e2ac179c0296d87b0d71cfe754b,"[('fix', 0.5810832352580286)]"
1a70a6ddabc1d6f00fbd490e31234980581e8b70,"[('fix', 0.6607994297006419)]"
3179083f6c30a90ef87a935b8597c8dc64e8d7c5,"[('fix', 0.5695074272992392)]"
784b95c9f41aff1522f42ea184d8b3e7dc1b7101,"[('fix', 0.667402879098262)]"
c14f15b35a6fb78510e23ecfbd9c108d93f5f7cc,"[('fix', 0.6953992614993459)]"
67ad01ffe4c25766ff81a2c177d8bd9ea3295778,"[('fix', 0.6121226197905653)]"
e75bd76820b0fc27ce676e1f004d20d087746086,"[('fix', 0.6418036055643097)]"
6d4ac60590822eaba58decedca270695462d5068,[]
10ef85d33de494e6e4763e0d871e3abf645aa44e,"[('fix', 0.57248963617054)]"
24ebb8d2efe79b976d2897575fc350dd98487bea,[]
80e68066f5936666471be3e2abcadc7f4b63351d,"[('fix', 0.615098575988687)]"
589680b1b9643b62259c3da03e687ef037d0aaea,"[('fix', 0.7201502176460821)]"
7f9b99f10b0c2c9b28b68e610f307ad1d2ed7068,"[('fix', 0.5573082000859522)]"
98649f4be034a5fa29254645de2bf82c3bd07380,[]
c03b2f5ad5cca9605e2328a34778246b7724fb79,"[('fix', 0.5865469017174656)]"
59b551f7febe32aa8896efb1c3bc082c19880bad,"[('fix', 0.563334541588272)]"
98fccfa9b944d5e4490dd56d6ce07a0f71ab8c94,[]
1eee58edf4fc8b5c5ac6626822a05753909fa177,"[('fix', 0.6142266116925912)]"
81cea44d4cfb80ea453e9823ecebac8d5991d0c4,"[('fix', 0.5468567128654829)]"
ed1be8f0fca0acfeb1bc983d6df2bd2eb64aeaee,"[('fix', 0.5581069293843682)]"
bb708e22f07cbe8c5cc98f7b98e32ea61fa4946e,"[('fix', 0.6860603537178609)]"
469de4dd7dd9c8bb7a52d7e190c163d7c8b2b6fe,"[('fix', 0.6069934280296322)]"
31ad01b3a972147ab7180d6f2498e0badf9ee8c5,"[('fix', 0.6311958127777078)]"
322c8c6142d9678877a982df06deca79ba4ab366,[]
0e0e7c1a94106c5d4b1a8d8fd3b63c53bf8a4c30,"[('fix', 0.6130825197764264)]"
3004fc3878b1549dc5ff75b8fa52f6cf46e8f409,[]
1e90d1c57782ffe6c21c1081bc6299b1459d873d,[]
6cb2e417180576932ec42f99f84a4b567548f6e0,[]
4bd29118df5b3c644386100e68257e4e2c4315d5,[]
2f47a47674081dd7a8e194a663c7966e02c88fca,[]
5c728234e7df74a05e5870d668b150efdf6f8637,"[('fix', 0.606307315864638)]"
ab120acc93b3156bb3f974c3c0c7a856ed083a28,[]
bb44eb1670c6e950c4878856592577e4f81fce49,"[('fix', 0.5086318220759218)]"
a724aae13bba6f0cbb1a5791def7f3f8421b8db5,"[('fix', 0.6084701519115521)]"
b5ca8b1d1b378a7df5324a5d6461850d9df0e512,"[('fix', 0.5629792168657206)]"
d462164eaaab7c049a743bd61733ed24d05f5e64,[]
e096dced3a6f32a31e228da08d655dfcc8906007,[]
05fbebd4a7971ec4e7e48c563913f910a51a5bea,"[('fix', 0.6683254384095597)]"
8090c2ceb9387b66a10a4fecc0c51eb044a5534d,"[('fix', 0.6307848219605006)]"
844b5e8218e793ca0971f6bb5d9a30987764d0d7,"[('fix', 0.6203311329600453)]"
d53d9ae4468657b7dc01ef2cf259d3f64176783a,[]
c2569a1176d1e5d2679564c7dcba94ca7e0c7d10,"[('fix', 0.6117999535607584)]"
b63fe74804552d15f5667323b110e7980fd50c29,"[('fix', 0.562995559691727)]"
54fe165071a4513eeebb5b8bf1ce1aa909980d51,[]
0b2b003bcc46200b2ddf662b8ddfadc58cc73945,[]
7b4f666a1f8a6d973deb869c278d5042c20d3da3,[]
94d812d8ffac33ff199d30182f2e3f861fb3a308,[]
1dc7a70eca8e3bbab76fca3fd392b15ea83637c1,"[('fix', 0.5402063239222374)]"
3c9255ec961736958c44454677ba546cbbb7eb9e,"[('fix', 0.7141792012734789)]"
172b45986785af47341a07616078e2d08e12d93d,"[('fix', 0.5441413527257775)]"
cbc00b51964db680423c551a421ddc8fd8724a42,"[('fix', 0.518669418959495)]"
ef7e041aa3e10289b0cdae627a9b1c2427ad8832,[]
10b3ee1c4a35f94f965471fe2ebf87d2f9e08ebf,[]
37b3485f2d44c84e3dd1a6d1d135bd08f821456a,[]
a818bec0a778c07c511abc13637a39bc8abb9634,"[('fix', 0.6065247074479476)]"
8b2b0e6d92dc3e4666280f2cd8d4d65d1573c697,"[('fix', 0.5929452871799006)]"
e7e9f2cebdbbd8a30ac674c3221d43d01550ce8a,"[('fix', 0.6857973670220973)]"
d77b658fb887bd1bcd584118d1a026c3ab3d10aa,"[('fix', 0.7202011242266854)]"
d2b659f3ea28b4abb9381d5bbcd94694a5d375f5,[]
a591879cf48bd1e83693f1c511ca3ea0813882c5,"[('fix', 0.7504041433642981)]"
29d2d0de14b1c3c5775bdc9de7b7a77783d2f04c,"[('fix', 0.6726923679108214)]"
b761dbad51d4e9bcdd9e7eacb53cd7e365a9fb33,"[('fix', 0.703031408201466)]"
06b745bcc6acc6ce2d0be83a2a97528587601a90,"[('fix', 0.7376573106308244)]"
025120ba13c264703bdccbf92bd984f446695595,"[('fix', 0.6677729940986717)]"
84aa09b48f0e6a199b5923d71f60e8d5f2ccbb20,"[('fix', 0.6303044594900596)]"
0839c1cb082e9022157d74ec98720bdd1a04506d,"[('fix', 0.6293055712782332)]"
cdd2643688467b4969b44cb992bd7415886e9878,"[('fix', 0.6556927496804463)]"
6053349e0131301f8a3c5a2074d271287ed1f361,"[('fix', 0.5343717672556314)]"
19475c99161d065070a527c8b8eed03a605ff6be,"[('fix', 0.5238408460785714)]"
629e774f90da842dc7ca358a971e9fe8bf12c8fd,"[('fix', 0.5300121603356067)]"
f8211673323323f7ff55818ff9db2effb6265ef3,[]
ab03b62696233e50a1bd9b01296995fd7dd7d321,[]
e7f1882ec73699a76ad0aa77c6ed1f34a967b604,[]
e4e7a43271638466e43ec59419399aae9c8aefbe,[]
7a9a70a9e28f8306909dd0cc2618be1b0775c95c,"[('fix', 0.5721445364528901)]"
4c0405ecc51dee3671a56dca090329cc78082553,"[('completion', 0.8494138628152411)]"
142332ab1922e23a4468edae355991a0022a0278,"[('fix', 0.5438189901703883)]"
cf5f63b4f588ba815a3c7d16b3174d8c35f82dad,"[('fix', 0.7657988568648987)]"
77bc15bb9b3a2b8fd05b87a2cc9cac0f87d51168,"[('fix', 0.6352977663268816)]"
ac878cf1ecbf2a29b711c3148e5406234eb9d63a,"[('fix', 0.6174037255139188)]"
c8fc1db963837c870602c4855f3937789a9986d6,"[('fix', 0.5365014151846428)]"
68be60ba98832ff45d9af5701c341751cebeeaed,[]
de0f790c73e7db7a3f3488142dacff7fe81f86dd,[]
a76454852f7d4f7fcd31fbdf675f1091277350ff,"[('fix', 0.6345356048449942)]"
93e4e217c23d83d4fa3149f1c7ea1e83e640543a,[]
b018536c43e40ff3cef8a43b8fa8a4d5da067a9f,[]
7118b04647f7efa0e9aabb6c66d2f684b6d62acb,[]
0fd71c970ba9b10dea4358538ab509949fa7b1aa,"[('fix', 0.6213446370455509)]"
d8169f3e0dbbe8312c25446f601123e9848f7eec,[]
70a93de97ed2cf03564eb4fb2747dcf2d9b65e73,[]
071baaf76b9af694bcaf398c37d9f1572b19aa31,[]
f908ab671b7a135d4e501b81b92b4f4e40bbd521,[]
846e23349124c93676f71c6625fc8d671c629bbd,"[('fix', 0.5547611926217991)]"
edac60453cb594b123d2f0f06170a2daff2fb3c9,[]
f7fe4b8dda5622c2bb38b0c576825175c9632117,"[('fix', 0.6699025046149508)]"
493938efc8cdcd30d4d572f183d9483dee5d0226,"[('fix', 0.6663427218829602)]"
51de1be383fd37ab72b319d92c9bdbf30bc74923,"[('fix', 0.6233386617157554)]"
76753097c1e34758459046351146ea6628fb7151,[]
cdd09bb739a4cdcf69cf5e88eea217d73edfda01,"[('fix', 0.623930805295543)]"
4892f12411d3c5b310e567e860cdb2d83be87355,[]
cad9edf16837b7eaec3cd546dbef224a1e14b9ab,"[('fix', 0.5877154829323313)]"
ebf7a847988d1bc3760bbe91e0f2fa3f7bf64463,"[('fix', 0.6278304555519328)]"
e2ad0699dce0d6d9fb310a57843a6b43d0e75e1c,[]
e373f18241dad28cc19e5c8f2547989e31aa37d5,[]
2b18ff8ed7a4666b3b0bb2be053d30409e538443,[]
2fab2964485655a4915cd6d233d55081492f2d63,"[('completion', 0.533715303160164)]"
b7a0587946c696d4208a100adcc55dc3d2852fa6,[]
42042721ee9584eca1cb8ca3d0ac0bfe34536382,"[('fix', 0.5306734457383233)]"
c53e8e485d24353450d529587c03361b4facd8ed,[]
ea04f5895cf64077fc52fa8994fee960ba383dcc,[]
8638295fd8b9fa30fc8198a0867fbe9240570488,[]
5db4146c043d3e164973e18db973362eb5f512dd,"[('completion', 0.6146827775230551)]"
93ea50f4a0db81386b9493135259f578a1b2a1e5,[]
d91663c1f44c885581014b89b795ab6f0f93210b,[]
7fd96209a30b2b01c4030a6dabbb2c85366b65e9,[]
431eb962a3a3a29e466bf5b6ad84750a5f737fe2,"[('fix', 0.5160384819003682)]"
dc097a096d469004c7ff53b325d61f8fb20c1bd6,[]
60d6af679554fad327b8365997339284f37482a4,[]
56138c5980649327206eb7a54deddc98263c0760,[]
20a0ee419a424e5408b58dad0ab5b3672f734e59,[]
945462767ca085b2becef4cb2797a181022280d5,"[('fix', 0.5094660507060689)]"
c55ca4e6e7cf866d3a6252a0ecb4d984ee3acb33,[]
e2e4174d295109dbe8cbade98272d5ceecacce1b,"[('fix', 0.5378298562253462)]"
bf23ca5664aca850a12c2c442746c451ff8829e7,"[('fix', 0.6058288730230821)]"
a6da2b8d9d49d15f311a8c9c1db42f4b106ca73e,[]
ce4c2b796f6d6829709cdee100c8a1141bbb7fa0,[]
d1ed4b7e18d7bdec6b0885e72c21427b927b5be5,"[('completion', 0.879402130062279)]"
2bffc6d37ae11d3980b339665e02cf86c8b4dc06,"[('fix', 0.546101564886335)]"
51524dc31fd1b4d05c26462547957ce99915ef22,[]
14381666dc03eaba8b3a4728549e3c15dffe1da1,[]
c0c42a596fd016b8a00b8c2faf4af689a61a75b7,[]
2e85ec11f16a06b84e44814915840e6cb23e117a,[]
32a4ffcfb349c4407c013134f676a6d91345c87a,"[('fix', 0.6588487624056484)]"
a8db2f5be8174deb7806d614b562a96c87e4e833,"[('fix', 0.544646048782342)]"
e62501fcb3efb996cfddfd43cec955711dde2282,[]
0ad4f6dd27b880dbbcbbb7281dab98e4c3982c1e,"[('fix', 0.5020830320564849)]"
bbebf4a956f0beb4289dfc7a8199df2c2184a661,"[('fix', 0.5653659497860388)]"
a0322c45c7e127fa967e4112e6c0db120773cbf6,[]
8a8cf0f24e37258a8d0f66b6c5e4ba153107527f,[]
0f5cb5a3d1912f70b5d4d0d98deb0985689a1270,"[('fix', 0.6203335351949322)]"
9e63f510262588f9d4d811e54a1cd42e8b8d8432,"[('fix', 0.6829000924377152)]"
f5d137fcd0add057d5a8eccf514e4f88f6da4c9e,"[('fix', 0.5389590376210602)]"
73b7ab1b90facb248dcb749c1164ecab869113d0,"[('fix', 0.6263842864757351)]"
33a4f0f35a78249e2aea5e68f2c27b70ec759b09,"[('fix', 0.5799549908557244)]"
2cbb42a0229977d6fff2444a7c8bf80c731a0f56,[]
aeb16c0722364b5c87ed690b0eb945724632198b,[]
297f24ca0a6257898da939d59cc2b65eed8920fb,"[('fix', 0.6296453027398308)]"
cc02c7f9ba596f7a82659b8d70e236bcef1a88ae,"[('fix', 0.5420565093627546)]"
31c5901ee3012629e52cc44d39814989fb2dd210,[]
6c7ed2626cd08324ca0db0f9a2e6047185fd7ed7,"[('fix', 0.5239579592046621)]"
95d83230f6f322156e7f81d1c88015527d8bcd19,"[('fix', 0.5132650144309401)]"
b772043ec056ca1b0c7d565da0b4bc5375e6f771,"[('fix', 0.6841769828837947)]"
a3f558cb1afae60560972a022b9d4c5dbbe092e1,[]
a15c818f0302b403e0754cbd345044bbedaa7954,"[('fix', 0.6018193695048006)]"
7306b5036d1cebb3cf273d59a359c0c28c282e17,"[('fix', 0.6634269555472356)]"
3a272d8daf069dc5f90ff6b0d07238a6b57e9c95,"[('fix', 0.6755178943013839)]"
5d56a87e0074fc6b8037c5314d8dd54934912cb3,"[('fix', 0.7991884048651341)]"
3424fef2b73ec51c27ed55cc49864bc89103b03b,"[('fix', 0.6149839891666173)]"
950796022837e94c6a536f8343532951c52a416a,"[('fix', 0.7529646289300088)]"
9916e7f89592a85aef0c844ee41b4ce8486d6b34,"[('fix', 0.6751084583154412)]"
538ccbe42eeb28368f79d1034cce662906e5343a,"[('fix', 0.718542313187436)]"
2a506326974be28177fac82df0efe62936b6bc0e,[]
c779eb9bc187ac8d95b3c9f025deebe776d3af40,[]
27d5ecb764f0443233af44e7286982f52422ab5a,"[('fix', 0.5488824150509639)]"
f9423afa10fff8a204e841266a4cbbdbdc49d497,[]
5a1e80838dbdc30f14503a913a76f75915c0a21c,"[('fix', 0.521460186005314)]"
56d7f7f433bbd4ca538ad602d4241c84b21f0a1f,"[('fix', 0.521460186005314)]"
6112d27cce48557f95a79859d23e4a0972e046d3,[]
e6f22783987646a65248ee494b0174fe23ddc41f,"[('fix', 0.6175556030335573)]"
b1ab64a262641ddbce1d409cebdfacd7d5e1fdce,"[('fix', 0.5067961611181128)]"
73dae7bc2829cf40454f71733952ab8f417b411e,[]
1b134384d22e173c22991a9cd33c1d10ab5d675a,[]
31fcbb9e3f3827017cdebc5bd4ee568acbba3ee1,[]
098502c4f5d8e5a8d954b97a5135ecd7ee6db9c7,[]
f0bba005201b249224b059e9534044d5ed1e7475,[]
1c55f4099de01ffde19d45015ce0ae8725162021,[]
ad1147f0925aa4b9d4ca78243c16f3fdcbd01e69,"[('fix', 0.5473133763797307)]"
dd189a5a37eca8c97ab1c628b7c15241c66db184,"[('fix', 0.5153453329204769)]"
692372c4252a92c4e354e07400f53100a0c878bd,"[('fix', 0.5094430609493174)]"
4d12665b254a2c1f0cca1b463b56ce7c6d52b582,"[('fix', 0.5189592015111856)]"
fd941650e91e1a72889b7953acce3ad972b6f384,[]
ef8aa367f190e1ec01ee1e15943c6f4bfda83c7e,[]
04291bfc96743205467706956a2346695e2ecf2a,[]
8c3cb0701ffd0de7b260dc35ebf2b5dfb09abcbf,[]
4e0965e61cb4f87f242c2d6baa67468b92a6150c,"[('fix', 0.5827140166772729)]"
1a927340d1899eb02628aaabc81f401aa517ef65,"[('fix', 0.5833774869631467)]"
b6068d33c9adfed5456cb975f69a9404735a9698,[]
16793504c69ac8cca2f0c6931cd31f6b80a39d3f,"[('fix', 0.6266778689827716)]"
9224f2ae9f91e351d06b600c2a7de62fa4db58d5,[]
f6e50fd346418a5560cff2b886c84c9977f755d3,[]
afab4de3093baaafeca1592022e3eef00b8aaa5f,[]
d496015002a6f9aebe52e86adfc0aafed862667b,[]
aa6fcf0f7eb46ac775407053296c08ae03ab0773,[]
ce29435ed271aa5a8b38a7f4b80420b72bbd5971,[]
48bc1ff0f3bb09129051f2795f71d6910f64b1ad,"[('fix', 0.5761695493988125)]"
da53726c18cf6044b7ba79ab5d91f72739833123,[]
f28909b9338534051b1abc4931ec62c0ba8b6681,"[('fix', 0.5382227418228418)]"
9562fd344abf8f27399047b246a94bcf0ed5f297,"[('fix', 0.5293017310859994)]"
7d73cb25217c1555cbc6c5c025b845c2ad39dfeb,[]
f7afaa5b9601ffc273897f6c34941715c9f39ed8,[]
bd2cee75d18379fcfa584471664f9f69df3a7ebf,[]
f76ecf00ac801e41110c067697922af16ca3d00c,"[('fix', 0.6680550207175813)]"
db59edfc641518d9d33ed5d0ea6394bc6fae9dbb,[]
a215918337ad29e7a587d29da4de65bc94a342da,[]
e6efac8ab3821dcf8393febc7b5fa144b8ee6e33,"[('fix', 0.6829624893032966)]"
07228f9615c95612a3bda145d1d2571e0471b6d5,"[('fix', 0.6179984082934198)]"
8a5266a8e45efc8cfa90a49f4bd33c2efbe8c099,[]
82f05924ab44e0e343c011e7037d063693299f30,[]
694c6ddc32532b58e3ee21da9505f95f549408a4,"[('fix', 0.542591642592132)]"
acf67770a28c80a5f89f1b44367c23cbe9daed4f,[]
82e9065ff53f40dfa5ca8c212bf5569da87e44ac,[]
c245d8e1d43924c184410acaecee6a57b47ca966,"[('fix', 0.5552420159338496)]"
3dd9e1fd2c75209dbbbb062bfa5bd4dc265bb941,[]
b8626c7658e2302f316f4d28a67642899ead6e18,"[('refactoring', 0.7457143841568578), ('test', 0.6633239302279537)]"
7e357aebf97f07c568c372925bad7c6f094365f8,"[('fix', 0.7047758355416239)]"
bfd66165c356c8c1b304a7cfea408111580d152f,"[('fix', 0.5380842323354504)]"
31a2b08911d7677a79931856d1bc0d24dbc0dfd4,[]
403d180d0fe53256677e9babef8da57da720f32a,[]
9c0800f8ac15586bec0ba0160c0d9d4b8c17689f,"[('fix', 0.6531736790140017)]"
e1345cad0f55685b81c641fb153fa654e508dd64,"[('fix', 0.5841949853622455)]"
892457e27597c8aca872bf1df9335103bddb0fa9,[]
0f55a5a981d1355c8feeb33a43900455715894f1,"[('fix', 0.7179472691052938)]"
df909acbd23809118d111ac4a199f5bafa03a679,"[('fix', 0.5172980972682962)]"
2313c05d5489f1f6d7db6d9ddccf73226fb20a8e,[]
20e8e0793fea9b5ba9fa9853333213915773fdea,"[('fix', 0.6238573317487163)]"
d14b3e28fc752cbff3c0abba427ca561ea049e07,"[('fix', 0.5293534727674178)]"
3a1c7e917136e4608530759d3807d022920966b6,[]
b97bcc2591e55c29992f1e4c7b41c75b79ab9af7,"[('fix', 0.5155500745748933)]"
ef033189f235321472f2e9f2ed4793b3af5a0ba8,[]
d34116180585a7b6ad840994c897be172984069b,"[('fix', 0.5964474473403135)]"
7b05aa56b50c4030fbee4e9b89960c5cd871b5e4,"[('fix', 0.6622204608459534)]"
fc73a31be4784127fa435a3e3dc9bccad42e32b7,"[('fix', 0.5104462300160412)]"
29d59f4f2b733f7d525c450c0ae71007b78606f4,"[('fix', 0.6083069665532393)]"
79daf02e5e761292166d4b3758dd8b5149d6d60c,"[('fix', 0.6163990048126547)]"
7fd88f887642f34faae584f393ff97dc85b9ceb0,"[('fix', 0.6336202537015637)]"
f3f453d340e4a02750b37d9316ed92e94ba596db,"[('fix', 0.6193046253541759)]"
a972c556e81e630d913cdbf4702e2a86bcc439a0,"[('fix', 0.6155044833265897)]"
f660140bd7c6cdc52856ab4a309168611e4bc76f,"[('fix', 0.6058351942787553)]"
54c7dcf460fdfd942737edbb0d96a32627b35791,"[('fix', 0.6058351942787553)]"
40532a5addc3898b6ae3d3b67d41ac522d3dd998,[]
7b8402db6a401b0d41a4be3da42f20af94bdffb8,"[('fix', 0.5694859279726435)]"
4ae44258d0b4d372717a02929e8ecd23f5af613f,[]
6fc9625d408a91985c3864fb45f7006162d56eae,"[('fix', 0.6020552852187061)]"
62828f8e3cc62732d044d8876a4cebdc72948685,"[('fix', 0.6020552852187061)]"
4ac404df589b887e55b4899c25b4f4e6d434466d,"[('fix', 0.6020552852187061)]"
9c6add4f93e0b4e74b3b36e74a898bda36067edf,"[('fix', 0.6020552852187061)]"
df9533685c059c3d57f0dc0f5acb06bba2a6cc07,"[('fix', 0.6020552852187061)]"
756367771191db2e0a49aa7f7386ec2abdfc02b5,"[('fix', 0.6020552852187061)]"
c41af64f365732c783c321d73f0b2d60e3ba3d5b,"[('fix', 0.5740315693606242)]"
ec953480ad62a8a5bc0f5b910c74caf56e5b542f,"[('fix', 0.6020552852187061)]"
8d327581c21d2e65e25cca0e331d35b3dabfc8bf,"[('fix', 0.5397593956553414)]"
7a46e569aceb188f1462549480e824a979d26311,[]
81c23594b2467bcce03ab4cde2369a22eb579ca5,[]
fa7364bcd22e7b722936069e850b007e1704f543,"[('fix', 0.5670114195530397)]"
c669dd1d71f07616ea2cb20d1494138bb50f15d1,[]
21b2b4830cfe852e609e63105456089857df4245,"[('fix', 0.5976910031664573)]"
78799a650efbc1d6054344efe418cbca7d160e82,"[('fix', 0.5740374580896808)]"
57efba13efec6f3b1bf1fee886b6d586cb2ec1b0,"[('fix', 0.6628512640095393)]"
1238225c17ee82c1845d2b18f20cc3b36b9b198f,"[('fix', 0.5857526834601898)]"
ff6822de2cac069eea8f4aa9b9ede91073146ab2,"[('fix', 0.6636900779067745)]"
4e8fb299b2dcf665986c19b97eb41a0b6520eb65,"[('fix', 0.5734799948313694)]"
ab519f05f88b98fe92320ba19fc57e79811a4f74,"[('fix', 0.7578522161262153)]"
d7f39c820afc9025438b7708c94725568bcad506,[]
6fe88f24b327af93d14d45d8d0db57cde2b66501,"[('fix', 0.6077721743078877)]"
2b1f8c111d5fcd37269406e3135cb1f61376051b,[]
8166f714f575b89c4caee0183d908bf050a7d295,"[('fix', 0.630803045645153)]"
3f08186cf8ee04af9ad5b054b42ba460ada29512,"[('fix', 0.6480978319237304)]"
9bb11f2bfbfd2564144e975b046ae0221975c2d3,"[('fix', 0.6065417344701578)]"
c4b2dfa19dc0bdd2616be1f9b2f38ebe0332f689,[]
fb8d5dedc5ea29391670e57a12adc0c7444a7e35,"[('fix', 0.6930189044001817)]"
adee1d52276824c0cb7a028f7a630487c64c8f9b,[]
6d2646627997a5a74257b39e9d8725ad8e143198,[]
9f01eeebaa928b9e9b9417e53d35f6638252628d,[]
ef3c33410419f1c334b574dc9a790391c103c479,[]
90dc401a4b73ce94ca50075c183c38a99cbed09f,[]
63d0d249fd54abb0e4f112583b0ed92b143efe51,[]
312502f4a6a41c294683bebac9a79ff83c2298cc,"[('fix', 0.5116163787845474)]"
be64315ef3d6bebf18bd76921f588fec9be1a186,"[('fix', 0.5758578342713743)]"
42fc0502f48df239269e4258966d5871e61f707c,[]
1f12e25f8f3c69e41277c7f3e6621cb116df71a1,"[('fix', 0.5282479414654428)]"
7873351c3d2f16774f88e4f2e1a0958f396262c9,[]
d0ed3c4fe02175f214cf4b8ca814f02bee4636cd,[]
05f28b584fd9a250bbee0f58c39f9017fce18f5d,"[('fix', 0.5060378256755508)]"
ecdfaff4029ca52039d7a758304f1569b5d74d94,[]
959c4012f657006eaf9f4429c566069c3faf69ea,[]
1130833148d00da57f3fb979e115ffc0b20e8ec5,"[('fix', 0.5727436388155983)]"
27f97fcd76b00489515fcb3e71532dab34cdcba7,[]
b7a35375e7061b099fedadb3a3f84a3c456849c4,"[('fix', 0.516519569504346)]"
07268f235add806c2e00319fab24a6b4569cb25c,"[('fix', 0.6020552852187061)]"
70f28e590482bc770e5a3984f8ac2e711db9e60f,"[('fix', 0.6020552852187061)]"
3b6f1d156af6bf6fc445870a067b7ad0ced2861c,"[('fix', 0.534283146743245)]"
48a397b5788a43122d34a4ef22d333a213902860,"[('fix', 0.701859171742546)]"
6fa70d007c34b5b845141f68a0290e99c1bc02c6,"[('fix', 0.701859171742546)]"
7df91cbdbf5a7abd4753c1282ed807ca49377a21,[]
c3484c925b8e8a6b4972629f3b443098a462eaf6,[]
d2a5273e0a311b6edb3f9247f1d1d3090500f8c8,[]
0e0ad608755085e176fece5e6e420e85853e6229,"[('fix', 0.5166668379643952)]"
3ac3a9707ba7c04140cf0b935a96d5658a2ddd89,"[('fix', 0.7130381824636306)]"
472444d01f1c0b86a75267ee37d7e2d07cffc7d9,"[('fix', 0.7061303917672032)]"
4f9ec7794918b25f1f67e6c16a56d55a3a096e7f,[]
7f82667c1e14cfbc70694a8014139fbd252a1c58,[]
21f39b3be5f79ae4e50c29182c0fc9364657d745,[]
7c08c6ce8524c716aa575571996c451275263adf,[]
49f8803057c13ee8ed8d53db3d5abf80bbed4d56,"[('fix', 0.551584697356036)]"
833b3a84a2ce01b9695f5da4b9848072348d928a,[]
524539b227d46580d8f2602c12f8957944e6464b,[]
080f180715502091f02f3522cb1fe8e0127f7053,[]
c215a6b5e72c31f54818a8aa7a7be346721e59dc,[]
d9ac87c7e7b7cfe70fdeb9a8f0852b8a4438a0db,"[('fix', 0.6116348048310989)]"
a54d8c378571396c76e2d7464ec35e72f0bbe4f7,"[('fix', 0.5372596628927796)]"
849c5364ac50773a4ad8c707caed02c6becba197,[]
99aeadb9089fad873b439e70e59b114bfade896e,[]
75986334b9391449989abdfc48b4b200de7ea1d4,[]
